Par,2261365,1691112,1366097,11495038603,regiao,tabela_num,titulo,ano,arquivo,arquivo_path,aba
Santa Maria do Pará,7484.0,5711.0,4673.0,36889202.0,6 Guamá,28,"Inform de Famílias Inscritas no CadÚnico para Prog Sociais, Bolsa Família e Auxílio Brasil - 2024 ri guama",20,"Tabela 28 - Inform de Famílias Inscritas no CadÚnico para Prog Sociais, Bolsa Família e Auxílio Brasil - 2024 ri guama","..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 28 - Inform de Famílias Inscritas no CadÚnico para Prog Sociais, Bolsa Família e Auxílio Brasil - 2024 ri guama.xlsx",Guamá
Santo Antônio do Tauá,9591.0,7336.0,6332.0,49837033.0,6 Guamá,28,"Inform de Famílias Inscritas no CadÚnico para Prog Sociais, Bolsa Família e Auxílio Brasil - 2024 ri guama",20,"Tabela 28 - Inform de Famílias Inscritas no CadÚnico para Prog Sociais, Bolsa Família e Auxílio Brasil - 2024 ri guama","..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 28 - Inform de Famílias Inscritas no CadÚnico para Prog Sociais, Bolsa Família e Auxílio Brasil - 2024 ri guama.xlsx",Guamá
São Caetano de Odivelas,4670.0,3590.0,3073.0,25534608.0,6 Guamá,28,"Inform de Famílias Inscritas no CadÚnico para Prog Sociais, Bolsa Família e Auxílio Brasil - 2024 ri guama",20,"Tabela 28 - Inform de Famílias Inscritas no CadÚnico para Prog Sociais, Bolsa Família e Auxílio Brasil - 2024 ri guama","..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 28 - Inform de Famílias Inscritas no CadÚnico para Prog Sociais, Bolsa Família e Auxílio Brasil - 2024 ri guama.xlsx",Guamá
São Domingos do Capim,10187.0,8437.0,7359.0,62434177.0,6 Guamá,28,"Inform de Famílias Inscritas no CadÚnico para Prog Sociais, Bolsa Família e Auxílio Brasil - 2024 ri guama",20,"Tabela 28 - Inform de Famílias Inscritas no CadÚnico para Prog Sociais, Bolsa Família e Auxílio Brasil - 2024 ri guama","..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 28 - Inform de Famílias Inscritas no CadÚnico para Prog Sociais, Bolsa Família e Auxílio Brasil - 2024 ri guama.xlsx",Guamá
São Francisco do Pará,5445.0,4133.0,3544.0,27428514.0,6 Guamá,28,"Inform de Famílias Inscritas no CadÚnico para Prog Sociais, Bolsa Família e Auxílio Brasil - 2024 ri guama",20,"Tabela 28 - Inform de Famílias Inscritas no CadÚnico para Prog Sociais, Bolsa Família e Auxílio Brasil - 2024 ri guama","..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 28 - Inform de Famílias Inscritas no CadÚnico para Prog Sociais, Bolsa Família e Auxílio Brasil - 2024 ri guama.xlsx",Guamá
São João da Ponta,2083.0,1579.0,1284.0,11162233.0,6 Guamá,28,"Inform de Famílias Inscritas no CadÚnico para Prog Sociais, Bolsa Família e Auxílio Brasil - 2024 ri guama",20,"Tabela 28 - Inform de Famílias Inscritas no CadÚnico para Prog Sociais, Bolsa Família e Auxílio Brasil - 2024 ri guama","..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 28 - Inform de Famílias Inscritas no CadÚnico para Prog Sociais, Bolsa Família e Auxílio Brasil - 2024 ri guama.xlsx",Guamá
São Miguel do Guamá,14046.0,11227.0,9241.0,78693672.0,6 Guamá,28,"Inform de Famílias Inscritas no CadÚnico para Prog Sociais, Bolsa Família e Auxílio Brasil - 2024 ri guama",20,"Tabela 28 - Inform de Famílias Inscritas no CadÚnico para Prog Sociais, Bolsa Família e Auxílio Brasil - 2024 ri guama","..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 28 - Inform de Famílias Inscritas no CadÚnico para Prog Sociais, Bolsa Família e Auxílio Brasil - 2024 ri guama.xlsx",Guamá
Terra Alta,4509.0,3424.0,2956.0,24410647.0,6 Guamá,28,"Inform de Famílias Inscritas no CadÚnico para Prog Sociais, Bolsa Família e Auxílio Brasil - 2024 ri guama",20,"Tabela 28 - Inform de Famílias Inscritas no CadÚnico para Prog Sociais, Bolsa Família e Auxílio Brasil - 2024 ri guama","..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 28 - Inform de Famílias Inscritas no CadÚnico para Prog Sociais, Bolsa Família e Auxílio Brasil - 2024 ri guama.xlsx",Guamá
Vigia,16703.0,12927.0,10976.0,88540914.0,6 Guamá,28,"Inform de Famílias Inscritas no CadÚnico para Prog Sociais, Bolsa Família e Auxílio Brasil - 2024 ri guama",20,"Tabela 28 - Inform de Famílias Inscritas no CadÚnico para Prog Sociais, Bolsa Família e Auxílio Brasil - 2024 ri guama","..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 28 - Inform de Famílias Inscritas no CadÚnico para Prog Sociais, Bolsa Família e Auxílio Brasil - 2024 ri guama.xlsx",Guamá
Fonte: SAGI/MDS,,,,,6 Guamá,28,"Inform de Famílias Inscritas no CadÚnico para Prog Sociais, Bolsa Família e Auxílio Brasil - 2024 ri guama",20,"Tabela 28 - Inform de Famílias Inscritas no CadÚnico para Prog Sociais, Bolsa Família e Auxílio Brasil - 2024 ri guama","..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 28 - Inform de Famílias Inscritas no CadÚnico para Prog Sociais, Bolsa Família e Auxílio Brasil - 2024 ri guama.xlsx",Guamá
Elaboração: FAPESPA,,,,,6 Guamá,28,"Inform de Famílias Inscritas no CadÚnico para Prog Sociais, Bolsa Família e Auxílio Brasil - 2024 ri guama",20,"Tabela 28 - Inform de Famílias Inscritas no CadÚnico para Prog Sociais, Bolsa Família e Auxílio Brasil - 2024 ri guama","..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 28 - Inform de Famílias Inscritas no CadÚnico para Prog Sociais, Bolsa Família e Auxílio Brasil - 2024 ri guama.xlsx",Guamá
*Nota: Número de Famílias inscritas no mês de dezembro de 2024.,,,,,6 Guamá,28,"Inform de Famílias Inscritas no CadÚnico para Prog Sociais, Bolsa Família e Auxílio Brasil - 2024 ri guama",20,"Tabela 28 - Inform de Famílias Inscritas no CadÚnico para Prog Sociais, Bolsa Família e Auxílio Brasil - 2024 ri guama","..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 28 - Inform de Famílias Inscritas no CadÚnico para Prog Sociais, Bolsa Família e Auxílio Brasil - 2024 ri guama.xlsx",Guamá
**Nota: Número de Famílias inscritas no mês de dezembro de 2024 e valor total aplicado no programa de janeiro a dezembro de 2024.,,,,,6 Guamá,28,"Inform de Famílias Inscritas no CadÚnico para Prog Sociais, Bolsa Família e Auxílio Brasil - 2024 ri guama",20,"Tabela 28 - Inform de Famílias Inscritas no CadÚnico para Prog Sociais, Bolsa Família e Auxílio Brasil - 2024 ri guama","..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 28 - Inform de Famílias Inscritas no CadÚnico para Prog Sociais, Bolsa Família e Auxílio Brasil - 2024 ri guama.xlsx",Guamá
