Par,13678533514398037,4142176095852846,5848120491077079,009703413070075517,regiao,tabela_num,titulo,ano,arquivo,arquivo_path,aba
Santa Maria do Pará,1451587795765878.0,289544235924933.0,7050938337801608.0,5361930294906166.0,6 Guamá,15,Taxa de Natalidade e Percentual de Nascidos Vivos por Tipo de Parto - 2024 ri guama,20,Tabela 15 - Taxa de Natalidade e Percentual de Nascidos Vivos por Tipo de Parto - 2024 ri guama,..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 15 - Taxa de Natalidade e Percentual de Nascidos Vivos por Tipo de Parto - 2024 ri guama.xlsx,Guamá
Santo Antônio do Tauá,1.4072904510194274e+16,5609756097560976.0,4390243902439025.0,0.0,6 Guamá,15,Taxa de Natalidade e Percentual de Nascidos Vivos por Tipo de Parto - 2024 ri guama,20,Tabela 15 - Taxa de Natalidade e Percentual de Nascidos Vivos por Tipo de Parto - 2024 ri guama,..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 15 - Taxa de Natalidade e Percentual de Nascidos Vivos por Tipo de Parto - 2024 ri guama.xlsx,Guamá
São Caetano de Odivelas,9682282003710576.0,4251497005988024.0,5748502994011976.0,0.0,6 Guamá,15,Taxa de Natalidade e Percentual de Nascidos Vivos por Tipo de Parto - 2024 ri guama,20,Tabela 15 - Taxa de Natalidade e Percentual de Nascidos Vivos por Tipo de Parto - 2024 ri guama,..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 15 - Taxa de Natalidade e Percentual de Nascidos Vivos por Tipo de Parto - 2024 ri guama.xlsx,Guamá
São Domingos do Capim,1331319917408857.0,4699074074074074.0,5277777777777778.0,2.314814814814814e+16,6 Guamá,15,Taxa de Natalidade e Percentual de Nascidos Vivos por Tipo de Parto - 2024 ri guama,20,Tabela 15 - Taxa de Natalidade e Percentual de Nascidos Vivos por Tipo de Parto - 2024 ri guama,..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 15 - Taxa de Natalidade e Percentual de Nascidos Vivos por Tipo de Parto - 2024 ri guama.xlsx,Guamá
São Francisco do Pará,1.3361006615644052e+16,3106796116504854.0,6844660194174757.0,4.854368932038834e+16,6 Guamá,15,Taxa de Natalidade e Percentual de Nascidos Vivos por Tipo de Parto - 2024 ri guama,20,Tabela 15 - Taxa de Natalidade e Percentual de Nascidos Vivos por Tipo de Parto - 2024 ri guama,..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 15 - Taxa de Natalidade e Percentual de Nascidos Vivos por Tipo de Parto - 2024 ri guama.xlsx,Guamá
São João da Ponta,1.8185850521179864e+16,475609756097561.0,524390243902439.0,0.0,6 Guamá,15,Taxa de Natalidade e Percentual de Nascidos Vivos por Tipo de Parto - 2024 ri guama,20,Tabela 15 - Taxa de Natalidade e Percentual de Nascidos Vivos por Tipo de Parto - 2024 ri guama,..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 15 - Taxa de Natalidade e Percentual de Nascidos Vivos por Tipo de Parto - 2024 ri guama.xlsx,Guamá
São Miguel do Guamá,14624180078139.0,3431372549019608.0,6544117647058823.0,2.450980392156862e+16,6 Guamá,15,Taxa de Natalidade e Percentual de Nascidos Vivos por Tipo de Parto - 2024 ri guama,20,Tabela 15 - Taxa de Natalidade e Percentual de Nascidos Vivos por Tipo de Parto - 2024 ri guama,..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 15 - Taxa de Natalidade e Percentual de Nascidos Vivos por Tipo de Parto - 2024 ri guama.xlsx,Guamá
Terra Alta,1.5903837263060564e+16,372093023255814.0,627906976744186.0,0.0,6 Guamá,15,Taxa de Natalidade e Percentual de Nascidos Vivos por Tipo de Parto - 2024 ri guama,20,Tabela 15 - Taxa de Natalidade e Percentual de Nascidos Vivos por Tipo de Parto - 2024 ri guama,..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 15 - Taxa de Natalidade e Percentual de Nascidos Vivos por Tipo de Parto - 2024 ri guama.xlsx,Guamá
Vigia,95342526855741.0,5.1267056530214424e+16,4.8732943469785576e+16,0.0,6 Guamá,15,Taxa de Natalidade e Percentual de Nascidos Vivos por Tipo de Parto - 2024 ri guama,20,Tabela 15 - Taxa de Natalidade e Percentual de Nascidos Vivos por Tipo de Parto - 2024 ri guama,..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 15 - Taxa de Natalidade e Percentual de Nascidos Vivos por Tipo de Parto - 2024 ri guama.xlsx,Guamá
Fonte: DATASUS,,,,,6 Guamá,15,Taxa de Natalidade e Percentual de Nascidos Vivos por Tipo de Parto - 2024 ri guama,20,Tabela 15 - Taxa de Natalidade e Percentual de Nascidos Vivos por Tipo de Parto - 2024 ri guama,..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 15 - Taxa de Natalidade e Percentual de Nascidos Vivos por Tipo de Parto - 2024 ri guama.xlsx,Guamá
Elaboração: FAPESPA,,,,,6 Guamá,15,Taxa de Natalidade e Percentual de Nascidos Vivos por Tipo de Parto - 2024 ri guama,20,Tabela 15 - Taxa de Natalidade e Percentual de Nascidos Vivos por Tipo de Parto - 2024 ri guama,..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 15 - Taxa de Natalidade e Percentual de Nascidos Vivos por Tipo de Parto - 2024 ri guama.xlsx,Guamá
*Nota: Dados Preliminares extraídos em Outubro/2025.,,,,,6 Guamá,15,Taxa de Natalidade e Percentual de Nascidos Vivos por Tipo de Parto - 2024 ri guama,20,Tabela 15 - Taxa de Natalidade e Percentual de Nascidos Vivos por Tipo de Parto - 2024 ri guama,..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 15 - Taxa de Natalidade e Percentual de Nascidos Vivos por Tipo de Parto - 2024 ri guama.xlsx,Guamá
