Par,118515,09770915074041261,17936126228747415,28677382609796226,24599417795215793,1656330422309412,870185208623381,25439817744589295,00008437750495717842,27655302109597697,regiao,tabela_num,titulo,ano,arquivo,arquivo_path,aba
Santa Maria do Pará,373.0,2680965147453083.0,1.6890080428954424e+16,3243967828418231.0,2707774798927614.0,1581769436997319.0,5898123324396782.0,1.6085790884718498e+16,0.0,2296077210460772.0,6 Guamá,17,Percent de Nasc Vivos Fx Etária da Mãe - 2024 e Prop de Mulheres Ex Citopato - 2024 ri guama,20,Tabela 17 - Percent de Nasc Vivos Fx Etária da Mãe - 2024 e Prop de Mulheres Ex Citopato - 2024 ri guama,..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 17 - Percent de Nasc Vivos Fx Etária da Mãe - 2024 e Prop de Mulheres Ex Citopato - 2024 ri guama.xlsx,Guamá
Santo Antônio do Tauá,410.0,975609756097561.0,20.0,2951219512195122.0,2.487804878048781e+16,1.4878048780487804e+16,8048780487804878.0,1707317073170732.0,0.0,2.74593258735498e+16,6 Guamá,17,Percent de Nasc Vivos Fx Etária da Mãe - 2024 e Prop de Mulheres Ex Citopato - 2024 ri guama,20,Tabela 17 - Percent de Nasc Vivos Fx Etária da Mãe - 2024 e Prop de Mulheres Ex Citopato - 2024 ri guama,..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 17 - Percent de Nasc Vivos Fx Etária da Mãe - 2024 e Prop de Mulheres Ex Citopato - 2024 ri guama.xlsx,Guamá
São Caetano de Odivelas,167.0,1.7964071856287424e+16,1.8562874251497004e+16,2.8143712574850296e+16,2.5149700598802396e+16,1.6766467065868262e+16,8982035928143713.0,5988023952095809.0,0.0,6974721706864565.0,6 Guamá,17,Percent de Nasc Vivos Fx Etária da Mãe - 2024 e Prop de Mulheres Ex Citopato - 2024 ri guama,20,Tabela 17 - Percent de Nasc Vivos Fx Etária da Mãe - 2024 e Prop de Mulheres Ex Citopato - 2024 ri guama,..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 17 - Percent de Nasc Vivos Fx Etária da Mãe - 2024 e Prop de Mulheres Ex Citopato - 2024 ri guama.xlsx,Guamá
São Domingos do Capim,432.0,1.3888888888888888e+16,2.2916666666666664e+16,3101851851851852.0,2361111111111111.0,1.3425925925925928e+16,5324074074074074.0,2314814814814815.0,0.0,3738173749576258.0,6 Guamá,17,Percent de Nasc Vivos Fx Etária da Mãe - 2024 e Prop de Mulheres Ex Citopato - 2024 ri guama,20,Tabela 17 - Percent de Nasc Vivos Fx Etária da Mãe - 2024 e Prop de Mulheres Ex Citopato - 2024 ri guama,..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 17 - Percent de Nasc Vivos Fx Etária da Mãe - 2024 e Prop de Mulheres Ex Citopato - 2024 ri guama.xlsx,Guamá
São Francisco do Pará,206.0,4.854368932038834e+16,1.3106796116504856e+16,2.766990291262136e+16,2378640776699029.0,2.281553398058253e+16,1.1165048543689322e+16,9708737864077668.0,0.0,6258918147619666.0,6 Guamá,17,Percent de Nasc Vivos Fx Etária da Mãe - 2024 e Prop de Mulheres Ex Citopato - 2024 ri guama,20,Tabela 17 - Percent de Nasc Vivos Fx Etária da Mãe - 2024 e Prop de Mulheres Ex Citopato - 2024 ri guama,..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 17 - Percent de Nasc Vivos Fx Etária da Mãe - 2024 e Prop de Mulheres Ex Citopato - 2024 ri guama.xlsx,Guamá
São João da Ponta,82.0,0.0,1.5853658536585366e+16,2.9268292682926828e+16,1829268292682927.0,2073170731707317.0,1.2195121951219512e+16,3.658536585365853e+16,0.0,4191616766467066.0,6 Guamá,17,Percent de Nasc Vivos Fx Etária da Mãe - 2024 e Prop de Mulheres Ex Citopato - 2024 ri guama,20,Tabela 17 - Percent de Nasc Vivos Fx Etária da Mãe - 2024 e Prop de Mulheres Ex Citopato - 2024 ri guama,..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 17 - Percent de Nasc Vivos Fx Etária da Mãe - 2024 e Prop de Mulheres Ex Citopato - 2024 ri guama.xlsx,Guamá
São Miguel do Guamá,816.0,6127450980392157.0,1.9607843137254904e+16,3.0637254901960788e+16,2.487745098039216e+16,1629901960784314.0,6495098039215687.0,1.4705882352941176e+16,0.0,3681135524570773.0,6 Guamá,17,Percent de Nasc Vivos Fx Etária da Mãe - 2024 e Prop de Mulheres Ex Citopato - 2024 ri guama,20,Tabela 17 - Percent de Nasc Vivos Fx Etária da Mãe - 2024 e Prop de Mulheres Ex Citopato - 2024 ri guama,..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 17 - Percent de Nasc Vivos Fx Etária da Mãe - 2024 e Prop de Mulheres Ex Citopato - 2024 ri guama.xlsx,Guamá
Terra Alta,172.0,0.0,186046511627907.0,2.7325581395348836e+16,2.8488372093023252e+16,1.7441860465116278e+16,813953488372093.0,0.0,0.0,3.994452149791956e+16,6 Guamá,17,Percent de Nasc Vivos Fx Etária da Mãe - 2024 e Prop de Mulheres Ex Citopato - 2024 ri guama,20,Tabela 17 - Percent de Nasc Vivos Fx Etária da Mãe - 2024 e Prop de Mulheres Ex Citopato - 2024 ri guama,..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 17 - Percent de Nasc Vivos Fx Etária da Mãe - 2024 e Prop de Mulheres Ex Citopato - 2024 ri guama.xlsx,Guamá
Vigia,513.0,5847953216374269.0,1.8323586744639372e+16,2.9434697855750484e+16,2.280701754385965e+16,1715399610136452.0,8966861598440545.0,2729044834307992.0,0.0,2397502137308107.0,6 Guamá,17,Percent de Nasc Vivos Fx Etária da Mãe - 2024 e Prop de Mulheres Ex Citopato - 2024 ri guama,20,Tabela 17 - Percent de Nasc Vivos Fx Etária da Mãe - 2024 e Prop de Mulheres Ex Citopato - 2024 ri guama,..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 17 - Percent de Nasc Vivos Fx Etária da Mãe - 2024 e Prop de Mulheres Ex Citopato - 2024 ri guama.xlsx,Guamá
Fonte: DATASUS,,,,,,,,,,,6 Guamá,17,Percent de Nasc Vivos Fx Etária da Mãe - 2024 e Prop de Mulheres Ex Citopato - 2024 ri guama,20,Tabela 17 - Percent de Nasc Vivos Fx Etária da Mãe - 2024 e Prop de Mulheres Ex Citopato - 2024 ri guama,..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 17 - Percent de Nasc Vivos Fx Etária da Mãe - 2024 e Prop de Mulheres Ex Citopato - 2024 ri guama.xlsx,Guamá
Elaboração: FAPESPA,,,,,,,,,,,6 Guamá,17,Percent de Nasc Vivos Fx Etária da Mãe - 2024 e Prop de Mulheres Ex Citopato - 2024 ri guama,20,Tabela 17 - Percent de Nasc Vivos Fx Etária da Mãe - 2024 e Prop de Mulheres Ex Citopato - 2024 ri guama,..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 17 - Percent de Nasc Vivos Fx Etária da Mãe - 2024 e Prop de Mulheres Ex Citopato - 2024 ri guama.xlsx,Guamá
*Nota: Dados Preliminares extraídos em Outubro/2025.,,,,,,,,,,,6 Guamá,17,Percent de Nasc Vivos Fx Etária da Mãe - 2024 e Prop de Mulheres Ex Citopato - 2024 ri guama,20,Tabela 17 - Percent de Nasc Vivos Fx Etária da Mãe - 2024 e Prop de Mulheres Ex Citopato - 2024 ri guama,..\..\Desktop\tabelas-powerBI\6 Guamá\Tabela 17 - Percent de Nasc Vivos Fx Etária da Mãe - 2024 e Prop de Mulheres Ex Citopato - 2024 ri guama.xlsx,Guamá
