Par,11569,3762,15331,2384,regiao,tabela_num,titulo,ano,arquivo,arquivo_path,aba
Muaná,42.0,0.0,42.0,4.0,8 Marajó,21,Tabela 21 – Caracterização dos Leitos Existentes - 2025 ri marajo,20,Tabela 21 – Caracterização dos Leitos Existentes - 2025 ri marajo,..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 21 – Caracterização dos Leitos Existentes - 2025 ri marajo.xlsx,Marajó
Oeiras do Pará,15.0,0.0,15.0,1.0,8 Marajó,21,Tabela 21 – Caracterização dos Leitos Existentes - 2025 ri marajo,20,Tabela 21 – Caracterização dos Leitos Existentes - 2025 ri marajo,..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 21 – Caracterização dos Leitos Existentes - 2025 ri marajo.xlsx,Marajó
Ponta de Pedras,20.0,0.0,20.0,0.0,8 Marajó,21,Tabela 21 – Caracterização dos Leitos Existentes - 2025 ri marajo,20,Tabela 21 – Caracterização dos Leitos Existentes - 2025 ri marajo,..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 21 – Caracterização dos Leitos Existentes - 2025 ri marajo.xlsx,Marajó
Portel,49.0,0.0,49.0,9.0,8 Marajó,21,Tabela 21 – Caracterização dos Leitos Existentes - 2025 ri marajo,20,Tabela 21 – Caracterização dos Leitos Existentes - 2025 ri marajo,..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 21 – Caracterização dos Leitos Existentes - 2025 ri marajo.xlsx,Marajó
Salvaterra,19.0,0.0,19.0,1.0,8 Marajó,21,Tabela 21 – Caracterização dos Leitos Existentes - 2025 ri marajo,20,Tabela 21 – Caracterização dos Leitos Existentes - 2025 ri marajo,..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 21 – Caracterização dos Leitos Existentes - 2025 ri marajo.xlsx,Marajó
Santa Cruz do Arari,15.0,0.0,15.0,0.0,8 Marajó,21,Tabela 21 – Caracterização dos Leitos Existentes - 2025 ri marajo,20,Tabela 21 – Caracterização dos Leitos Existentes - 2025 ri marajo,..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 21 – Caracterização dos Leitos Existentes - 2025 ri marajo.xlsx,Marajó
São Sebastião da Boa Vista,32.0,0.0,32.0,0.0,8 Marajó,21,Tabela 21 – Caracterização dos Leitos Existentes - 2025 ri marajo,20,Tabela 21 – Caracterização dos Leitos Existentes - 2025 ri marajo,..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 21 – Caracterização dos Leitos Existentes - 2025 ri marajo.xlsx,Marajó
Soure,48.0,0.0,48.0,1.0,8 Marajó,21,Tabela 21 – Caracterização dos Leitos Existentes - 2025 ri marajo,20,Tabela 21 – Caracterização dos Leitos Existentes - 2025 ri marajo,..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 21 – Caracterização dos Leitos Existentes - 2025 ri marajo.xlsx,Marajó
Fonte: DATASUS,,,,,8 Marajó,21,Tabela 21 – Caracterização dos Leitos Existentes - 2025 ri marajo,20,Tabela 21 – Caracterização dos Leitos Existentes - 2025 ri marajo,..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 21 – Caracterização dos Leitos Existentes - 2025 ri marajo.xlsx,Marajó
Elaboração: FAPESPA,,,,,8 Marajó,21,Tabela 21 – Caracterização dos Leitos Existentes - 2025 ri marajo,20,Tabela 21 – Caracterização dos Leitos Existentes - 2025 ri marajo,..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 21 – Caracterização dos Leitos Existentes - 2025 ri marajo.xlsx,Marajó
*Nota: Dados referentes a Outubro/2025.,,,,,8 Marajó,21,Tabela 21 – Caracterização dos Leitos Existentes - 2025 ri marajo,20,Tabela 21 – Caracterização dos Leitos Existentes - 2025 ri marajo,..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 21 – Caracterização dos Leitos Existentes - 2025 ri marajo.xlsx,Marajó
