Par,11594095548461563,2695653,4465,153055,211031,3064204,regiao,tabela_num,titulo,ano,arquivo,arquivo_path,aba
Muaná,1.2640717473110002e+16,6816.0,6.0,295.0,225.0,7342.0,8 Marajó,49,Consumo de Energia Elétrica Total e Consumidores de Energia Elétrica por Tipo - 2024 ri marajó,20,Tabela 49 - Consumo de Energia Elétrica Total e Consumidores de Energia Elétrica por Tipo - 2024 ri marajó,..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 49 - Consumo de Energia Elétrica Total e Consumidores de Energia Elétrica por Tipo - 2024 ri marajó.xlsx,Marajó
Oeiras do Pará,1344589911439.0,5702.0,3.0,294.0,514.0,6513.0,8 Marajó,49,Consumo de Energia Elétrica Total e Consumidores de Energia Elétrica por Tipo - 2024 ri marajó,20,Tabela 49 - Consumo de Energia Elétrica Total e Consumidores de Energia Elétrica por Tipo - 2024 ri marajó,..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 49 - Consumo de Energia Elétrica Total e Consumidores de Energia Elétrica por Tipo - 2024 ri marajó.xlsx,Marajó
Ponta de Pedras,1.322114040658e+16,6606.0,1.0,401.0,239.0,7247.0,8 Marajó,49,Consumo de Energia Elétrica Total e Consumidores de Energia Elétrica por Tipo - 2024 ri marajó,20,Tabela 49 - Consumo de Energia Elétrica Total e Consumidores de Energia Elétrica por Tipo - 2024 ri marajó,..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 49 - Consumo de Energia Elétrica Total e Consumidores de Energia Elétrica por Tipo - 2024 ri marajó.xlsx,Marajó
Portel,4.030567863043001e+16,10353.0,6.0,427.0,255.0,11041.0,8 Marajó,49,Consumo de Energia Elétrica Total e Consumidores de Energia Elétrica por Tipo - 2024 ri marajó,20,Tabela 49 - Consumo de Energia Elétrica Total e Consumidores de Energia Elétrica por Tipo - 2024 ri marajó,..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 49 - Consumo de Energia Elétrica Total e Consumidores de Energia Elétrica por Tipo - 2024 ri marajó.xlsx,Marajó
Salvaterra,2072236555252.0,10032.0,7.0,499.0,650.0,11188.0,8 Marajó,49,Consumo de Energia Elétrica Total e Consumidores de Energia Elétrica por Tipo - 2024 ri marajó,20,Tabela 49 - Consumo de Energia Elétrica Total e Consumidores de Energia Elétrica por Tipo - 2024 ri marajó,..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 49 - Consumo de Energia Elétrica Total e Consumidores de Energia Elétrica por Tipo - 2024 ri marajó.xlsx,Marajó
Santa Cruz do Arari,3.16810038084e+16,2118.0,4.0,51.0,97.0,2270.0,8 Marajó,49,Consumo de Energia Elétrica Total e Consumidores de Energia Elétrica por Tipo - 2024 ri marajó,20,Tabela 49 - Consumo de Energia Elétrica Total e Consumidores de Energia Elétrica por Tipo - 2024 ri marajó,..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 49 - Consumo de Energia Elétrica Total e Consumidores de Energia Elétrica por Tipo - 2024 ri marajó.xlsx,Marajó
São Sebastião da Boa Vista,9284799774460000.0,5192.0,4.0,261.0,199.0,5656.0,8 Marajó,49,Consumo de Energia Elétrica Total e Consumidores de Energia Elétrica por Tipo - 2024 ri marajó,20,Tabela 49 - Consumo de Energia Elétrica Total e Consumidores de Energia Elétrica por Tipo - 2024 ri marajó,..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 49 - Consumo de Energia Elétrica Total e Consumidores de Energia Elétrica por Tipo - 2024 ri marajó.xlsx,Marajó
Soure,175768936932.0,9314.0,3.0,386.0,247.0,9950.0,8 Marajó,49,Consumo de Energia Elétrica Total e Consumidores de Energia Elétrica por Tipo - 2024 ri marajó,20,Tabela 49 - Consumo de Energia Elétrica Total e Consumidores de Energia Elétrica por Tipo - 2024 ri marajó,..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 49 - Consumo de Energia Elétrica Total e Consumidores de Energia Elétrica por Tipo - 2024 ri marajó.xlsx,Marajó
Fonte: Equatorial Energia,,,,,,,8 Marajó,49,Consumo de Energia Elétrica Total e Consumidores de Energia Elétrica por Tipo - 2024 ri marajó,20,Tabela 49 - Consumo de Energia Elétrica Total e Consumidores de Energia Elétrica por Tipo - 2024 ri marajó,..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 49 - Consumo de Energia Elétrica Total e Consumidores de Energia Elétrica por Tipo - 2024 ri marajó.xlsx,Marajó
Elaboração: FAPESPA,,,,,,,8 Marajó,49,Consumo de Energia Elétrica Total e Consumidores de Energia Elétrica por Tipo - 2024 ri marajó,20,Tabela 49 - Consumo de Energia Elétrica Total e Consumidores de Energia Elétrica por Tipo - 2024 ri marajó,..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 49 - Consumo de Energia Elétrica Total e Consumidores de Energia Elétrica por Tipo - 2024 ri marajó.xlsx,Marajó
