Par,326240796288622,321345718915439,33301152930946,regiao,tabela_num,titulo,ano,arquivo,arquivo_path,aba
Muaná,320007132015821.0,282398674486815.0,364001931389376.0,8 Marajó,27,Remuneração Média (R$) Total e por Sexo do Trabalhador Formal - 2024 - ri marajo,20,Tabela 27 - Remuneração Média (R$) Total e por Sexo do Trabalhador Formal - 2024 - ri marajo,..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 27 - Remuneração Média (R$) Total e por Sexo do Trabalhador Formal - 2024 - ri marajo.xlsx,Marajó
Oeiras do Pará,427656113575835.0,404164579143365.0,449037391525389.0,8 Marajó,27,Remuneração Média (R$) Total e por Sexo do Trabalhador Formal - 2024 - ri marajo,20,Tabela 27 - Remuneração Média (R$) Total e por Sexo do Trabalhador Formal - 2024 - ri marajo,..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 27 - Remuneração Média (R$) Total e por Sexo do Trabalhador Formal - 2024 - ri marajo.xlsx,Marajó
Ponta de Pedras,301790340669862.0,256548878486058.0,343615780847155.0,8 Marajó,27,Remuneração Média (R$) Total e por Sexo do Trabalhador Formal - 2024 - ri marajo,20,Tabela 27 - Remuneração Média (R$) Total e por Sexo do Trabalhador Formal - 2024 - ri marajo,..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 27 - Remuneração Média (R$) Total e por Sexo do Trabalhador Formal - 2024 - ri marajo.xlsx,Marajó
Portel,21381662306467.0,224014022720191.0,204956632504046.0,8 Marajó,27,Remuneração Média (R$) Total e por Sexo do Trabalhador Formal - 2024 - ri marajo,20,Tabela 27 - Remuneração Média (R$) Total e por Sexo do Trabalhador Formal - 2024 - ri marajo,..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 27 - Remuneração Média (R$) Total e por Sexo do Trabalhador Formal - 2024 - ri marajo.xlsx,Marajó
Salvaterra,379729652056026.0,516388245328989.0,20841933808554.0,8 Marajó,27,Remuneração Média (R$) Total e por Sexo do Trabalhador Formal - 2024 - ri marajo,20,Tabela 27 - Remuneração Média (R$) Total e por Sexo do Trabalhador Formal - 2024 - ri marajo,..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 27 - Remuneração Média (R$) Total e por Sexo do Trabalhador Formal - 2024 - ri marajo.xlsx,Marajó
Santa Cruz do Arari,122499005199307.0,102559811111112.0,149138414304992.0,8 Marajó,27,Remuneração Média (R$) Total e por Sexo do Trabalhador Formal - 2024 - ri marajo,20,Tabela 27 - Remuneração Média (R$) Total e por Sexo do Trabalhador Formal - 2024 - ri marajo,..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 27 - Remuneração Média (R$) Total e por Sexo do Trabalhador Formal - 2024 - ri marajo.xlsx,Marajó
São Sebastião da Boa Vista,404263909502284.0,408201570024583.0,400904102725396.0,8 Marajó,27,Remuneração Média (R$) Total e por Sexo do Trabalhador Formal - 2024 - ri marajo,20,Tabela 27 - Remuneração Média (R$) Total e por Sexo do Trabalhador Formal - 2024 - ri marajo,..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 27 - Remuneração Média (R$) Total e por Sexo do Trabalhador Formal - 2024 - ri marajo.xlsx,Marajó
Soure,232020917754584.0,195847542459741.0,28503897639488.0,8 Marajó,27,Remuneração Média (R$) Total e por Sexo do Trabalhador Formal - 2024 - ri marajo,20,Tabela 27 - Remuneração Média (R$) Total e por Sexo do Trabalhador Formal - 2024 - ri marajo,..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 27 - Remuneração Média (R$) Total e por Sexo do Trabalhador Formal - 2024 - ri marajo.xlsx,Marajó
Fonte: MTE-RAIS,,,,8 Marajó,27,Remuneração Média (R$) Total e por Sexo do Trabalhador Formal - 2024 - ri marajo,20,Tabela 27 - Remuneração Média (R$) Total e por Sexo do Trabalhador Formal - 2024 - ri marajo,..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 27 - Remuneração Média (R$) Total e por Sexo do Trabalhador Formal - 2024 - ri marajo.xlsx,Marajó
Elaboração: FAPESPA,,,,8 Marajó,27,Remuneração Média (R$) Total e por Sexo do Trabalhador Formal - 2024 - ri marajo,20,Tabela 27 - Remuneração Média (R$) Total e por Sexo do Trabalhador Formal - 2024 - ri marajo,..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 27 - Remuneração Média (R$) Total e por Sexo do Trabalhador Formal - 2024 - ri marajo.xlsx,Marajó
