Par,99624,61317,regiao,tabela_num,titulo,ano,arquivo,arquivo_path,aba,variavel,valor
Cachoeira do Arari,-,64,8 Marajó,24,Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri marajo,20,Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri marajo,..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri marajo.xlsx,Marajó,154931,92.0
Chaves,1,288,8 Marajó,24,Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri marajo,20,Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri marajo,..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri marajo.xlsx,Marajó,154931,12.0
Curralinho,-,-,8 Marajó,24,Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri marajo,20,Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri marajo,..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri marajo.xlsx,Marajó,154931,4.0
Gurupá,-,-,8 Marajó,24,Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri marajo,20,Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri marajo,..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri marajo.xlsx,Marajó,154931,40.0
Melgaço,3,-,8 Marajó,24,Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri marajo,20,Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri marajo,..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri marajo.xlsx,Marajó,154931,1.0
Muaná,74,36,8 Marajó,24,Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri marajo,20,Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri marajo,..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri marajo.xlsx,Marajó,154931,11.0
Oeiras do Pará,-,1,8 Marajó,24,Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri marajo,20,Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri marajo,..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri marajo.xlsx,Marajó,154931,7.0
Ponta de Pedras,5,80,8 Marajó,24,Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri marajo,20,Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri marajo,..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri marajo.xlsx,Marajó,154931,5.0
Portel,162,143,8 Marajó,24,Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri marajo,20,Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri marajo,..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri marajo.xlsx,Marajó,154931,113.0
Salvaterra,19,46,8 Marajó,24,Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri marajo,20,Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri marajo,..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri marajo.xlsx,Marajó,154931,143.0
Santa Cruz do Arari,-,23,8 Marajó,24,Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri marajo,20,Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri marajo,..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri marajo.xlsx,Marajó,154931,2.0
São Sebastião da Boa Vista,1,-,8 Marajó,24,Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri marajo,20,Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri marajo,..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri marajo.xlsx,Marajó,154931,3.0
Soure,26,187,8 Marajó,24,Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri marajo,20,Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri marajo,..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri marajo.xlsx,Marajó,154931,20.0
Fonte: MTE-RAIS,,,8 Marajó,24,Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri marajo,20,Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri marajo,..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri marajo.xlsx,Marajó,154931,
Elaboração: FAPESPA,,,8 Marajó,24,Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri marajo,20,Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri marajo,..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri marajo.xlsx,Marajó,154931,
RI Marajó,402,870,8 Marajó,24,Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri marajo,20,Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri marajo,..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri marajo.xlsx,Marajó,261547,3141.0
Afuá,40,-,8 Marajó,24,Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri marajo,20,Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri marajo,..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri marajo.xlsx,Marajó,261547,66.0
Anajás,2,-,8 Marajó,24,Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri marajo,20,Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri marajo,..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri marajo.xlsx,Marajó,261547,90.0
Bagre,-,2,8 Marajó,24,Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri marajo,20,Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri marajo,..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri marajo.xlsx,Marajó,261547,53.0
Breves,69,-,8 Marajó,24,Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri marajo,20,Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri marajo,..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri marajo.xlsx,Marajó,261547,1328.0
Cachoeira do Arari,-,64,8 Marajó,24,Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri marajo,20,Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri marajo,..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri marajo.xlsx,Marajó,261547,92.0
Chaves,1,288,8 Marajó,24,Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri marajo,20,Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri marajo,..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri marajo.xlsx,Marajó,261547,39.0
Curralinho,-,-,8 Marajó,24,Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri marajo,20,Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri marajo,..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri marajo.xlsx,Marajó,261547,40.0
Gurupá,-,-,8 Marajó,24,Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri marajo,20,Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri marajo,..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri marajo.xlsx,Marajó,261547,85.0
Melgaço,3,-,8 Marajó,24,Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri marajo,20,Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri marajo,..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri marajo.xlsx,Marajó,261547,57.0
Muaná,74,36,8 Marajó,24,Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri marajo,20,Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri marajo,..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri marajo.xlsx,Marajó,261547,52.0
Oeiras do Pará,-,1,8 Marajó,24,Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri marajo,20,Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri marajo,..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri marajo.xlsx,Marajó,261547,61.0
Ponta de Pedras,5,80,8 Marajó,24,Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri marajo,20,Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri marajo,..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri marajo.xlsx,Marajó,261547,116.0
Portel,162,143,8 Marajó,24,Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri marajo,20,Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri marajo,..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri marajo.xlsx,Marajó,261547,405.0
Salvaterra,19,46,8 Marajó,24,Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri marajo,20,Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri marajo,..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri marajo.xlsx,Marajó,261547,215.0
Santa Cruz do Arari,-,23,8 Marajó,24,Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri marajo,20,Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri marajo,..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri marajo.xlsx,Marajó,261547,8.0
São Sebastião da Boa Vista,1,-,8 Marajó,24,Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri marajo,20,Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri marajo,..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri marajo.xlsx,Marajó,261547,26.0
Soure,26,187,8 Marajó,24,Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri marajo,20,Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri marajo,..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri marajo.xlsx,Marajó,261547,408.0
Fonte: MTE-RAIS,,,8 Marajó,24,Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri marajo,20,Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri marajo,..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri marajo.xlsx,Marajó,261547,
Elaboração: FAPESPA,,,8 Marajó,24,Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri marajo,20,Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri marajo,..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri marajo.xlsx,Marajó,261547,
RI Marajó,402,870,8 Marajó,24,Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri marajo,20,Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri marajo,..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri marajo.xlsx,Marajó,868244,38698.0
Afuá,40,-,8 Marajó,24,Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri marajo,20,Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri marajo,..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri marajo.xlsx,Marajó,868244,1370.0
Anajás,2,-,8 Marajó,24,Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri marajo,20,Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri marajo,..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri marajo.xlsx,Marajó,868244,1076.0
Bagre,-,2,8 Marajó,24,Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri marajo,20,Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri marajo,..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri marajo.xlsx,Marajó,868244,742.0
Breves,69,-,8 Marajó,24,Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri marajo,20,Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri marajo,..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE) - 2024 - ri marajo.xlsx,Marajó,868244,9530.0
