Par,118515,3181875711935198,8295152512340211,23502510230772476,6234231953761127,2678142007340843,regiao,tabela_num,titulo,ano,arquivo,arquivo_path,aba
Muaná,593.0,2.5295109612141652e+16,7588532883642496.0,2782462057335582.0,6172006745362564.0,3.372681281618886e+16,8 Marajó,16,Percentual de Nascidos Vivos Conforme o Número de Consultas Pré-Natal - 2024 ri marajo,20,Tabela 16 - Percentual de Nascidos Vivos Conforme o Número de Consultas Pré-Natal - 2024 ri marajo,..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 16 - Percentual de Nascidos Vivos Conforme o Número de Consultas Pré-Natal - 2024 ri marajo.xlsx,Marajó
Oeiras do Pará,609.0,4269293924466338.0,1.3464696223316912e+16,2463054187192118.0,2.8407224958949092e+16,2922824302134647.0,8 Marajó,16,Percentual de Nascidos Vivos Conforme o Número de Consultas Pré-Natal - 2024 ri marajo,20,Tabela 16 - Percentual de Nascidos Vivos Conforme o Número de Consultas Pré-Natal - 2024 ri marajo,..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 16 - Percentual de Nascidos Vivos Conforme o Número de Consultas Pré-Natal - 2024 ri marajo.xlsx,Marajó
Ponta de Pedras,332.0,4216867469879518.0,1.3855421686746988e+16,2710843373493976.0,5331325301204819.0,1.5060240963855422e+16,8 Marajó,16,Percentual de Nascidos Vivos Conforme o Número de Consultas Pré-Natal - 2024 ri marajo,20,Tabela 16 - Percentual de Nascidos Vivos Conforme o Número de Consultas Pré-Natal - 2024 ri marajo,..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 16 - Percentual de Nascidos Vivos Conforme o Número de Consultas Pré-Natal - 2024 ri marajo.xlsx,Marajó
Portel,1515.0,1.3927392739273928e+16,1881188118811881.0,2646864686468647.0,4026402640264026.0,528052805280528.0,8 Marajó,16,Percentual de Nascidos Vivos Conforme o Número de Consultas Pré-Natal - 2024 ri marajo,20,Tabela 16 - Percentual de Nascidos Vivos Conforme o Número de Consultas Pré-Natal - 2024 ri marajo,..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 16 - Percentual de Nascidos Vivos Conforme o Número de Consultas Pré-Natal - 2024 ri marajo.xlsx,Marajó
Salvaterra,279.0,1.7921146953405016e+16,1.3620071684587816e+16,2903225806451613.0,5555555555555556.0,0.0,8 Marajó,16,Percentual de Nascidos Vivos Conforme o Número de Consultas Pré-Natal - 2024 ri marajo,20,Tabela 16 - Percentual de Nascidos Vivos Conforme o Número de Consultas Pré-Natal - 2024 ri marajo,..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 16 - Percentual de Nascidos Vivos Conforme o Número de Consultas Pré-Natal - 2024 ri marajo.xlsx,Marajó
Santa Cruz do Arari,84.0,2380952380952381.0,1.4285714285714284e+16,2.9761904761904764e+16,5357142857142857.0,0.0,8 Marajó,16,Percentual de Nascidos Vivos Conforme o Número de Consultas Pré-Natal - 2024 ri marajo,20,Tabela 16 - Percentual de Nascidos Vivos Conforme o Número de Consultas Pré-Natal - 2024 ri marajo,..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 16 - Percentual de Nascidos Vivos Conforme o Número de Consultas Pré-Natal - 2024 ri marajo.xlsx,Marajó
São Sebastião da Boa Vista,484.0,2.8925619834710744e+16,7231404958677685.0,2.9338842975206612e+16,6.053719008264464e+16,0.0,8 Marajó,16,Percentual de Nascidos Vivos Conforme o Número de Consultas Pré-Natal - 2024 ri marajo,20,Tabela 16 - Percentual de Nascidos Vivos Conforme o Número de Consultas Pré-Natal - 2024 ri marajo,..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 16 - Percentual de Nascidos Vivos Conforme o Número de Consultas Pré-Natal - 2024 ri marajo.xlsx,Marajó
Soure,292.0,1.0273972602739724e+16,1095890410958904.0,2.876712328767123e+16,5924657534246576.0,0.0,8 Marajó,16,Percentual de Nascidos Vivos Conforme o Número de Consultas Pré-Natal - 2024 ri marajo,20,Tabela 16 - Percentual de Nascidos Vivos Conforme o Número de Consultas Pré-Natal - 2024 ri marajo,..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 16 - Percentual de Nascidos Vivos Conforme o Número de Consultas Pré-Natal - 2024 ri marajo.xlsx,Marajó
Fonte: DATASUS,,,,,,,8 Marajó,16,Percentual de Nascidos Vivos Conforme o Número de Consultas Pré-Natal - 2024 ri marajo,20,Tabela 16 - Percentual de Nascidos Vivos Conforme o Número de Consultas Pré-Natal - 2024 ri marajo,..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 16 - Percentual de Nascidos Vivos Conforme o Número de Consultas Pré-Natal - 2024 ri marajo.xlsx,Marajó
Elaboração: FAPESPA,,,,,,,8 Marajó,16,Percentual de Nascidos Vivos Conforme o Número de Consultas Pré-Natal - 2024 ri marajo,20,Tabela 16 - Percentual de Nascidos Vivos Conforme o Número de Consultas Pré-Natal - 2024 ri marajo,..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 16 - Percentual de Nascidos Vivos Conforme o Número de Consultas Pré-Natal - 2024 ri marajo.xlsx,Marajó
*Nota: Dados Preliminares extraídos em Outubro/2025.,,,,,,,8 Marajó,16,Percentual de Nascidos Vivos Conforme o Número de Consultas Pré-Natal - 2024 ri marajo,20,Tabela 16 - Percentual de Nascidos Vivos Conforme o Número de Consultas Pré-Natal - 2024 ri marajo,..\..\Desktop\tabelas-powerBI\8 Marajó\Tabela 16 - Percentual de Nascidos Vivos Conforme o Número de Consultas Pré-Natal - 2024 ri marajo.xlsx,Marajó
