Par,col,191,12640,73,407,28312,2079,136328,130742,8585,133,29064,regiao,tabela_num,titulo,ano,arquivo,arquivo_path,aba,variavel,valor
RI Tocantins,-,-,898,-,-,1769,-,8314,8432,803,-,1781,12 Tocantins,5,"Número de Matrículas em Creches e nos Ensinos Pré-escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri tocantins",20,"Tabela 5 - Número de Matrículas em Creches e nos Ensinos Pré-escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri tocantins","..\..\Desktop\tabelas-powerBI\12 Tocantins\Tabela 5 - Número de Matrículas em Creches e nos Ensinos Pré-escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri tocantins.xlsx",Tocantins,101220,13240.0
Abaetetuba,-,-,207,-,-,522,-,7590,2545,497,-,560,12 Tocantins,5,"Número de Matrículas em Creches e nos Ensinos Pré-escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri tocantins",20,"Tabela 5 - Número de Matrículas em Creches e nos Ensinos Pré-escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri tocantins","..\..\Desktop\tabelas-powerBI\12 Tocantins\Tabela 5 - Número de Matrículas em Creches e nos Ensinos Pré-escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri tocantins.xlsx",Tocantins,101220,2651.0
Acará,-,-,-,-,-,-,-,-,-,-,-,-,12 Tocantins,5,"Número de Matrículas em Creches e nos Ensinos Pré-escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri tocantins",20,"Tabela 5 - Número de Matrículas em Creches e nos Ensinos Pré-escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri tocantins","..\..\Desktop\tabelas-powerBI\12 Tocantins\Tabela 5 - Número de Matrículas em Creches e nos Ensinos Pré-escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri tocantins.xlsx",Tocantins,101220,1393.0
Baião,-,-,41,-,-,49,-,-,229,-,-,-,12 Tocantins,5,"Número de Matrículas em Creches e nos Ensinos Pré-escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri tocantins",20,"Tabela 5 - Número de Matrículas em Creches e nos Ensinos Pré-escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri tocantins","..\..\Desktop\tabelas-powerBI\12 Tocantins\Tabela 5 - Número de Matrículas em Creches e nos Ensinos Pré-escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri tocantins.xlsx",Tocantins,101220,403.0
Barcarena,-,-,282,-,-,530,-,572,2704,-,-,585,12 Tocantins,5,"Número de Matrículas em Creches e nos Ensinos Pré-escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri tocantins",20,"Tabela 5 - Número de Matrículas em Creches e nos Ensinos Pré-escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri tocantins","..\..\Desktop\tabelas-powerBI\12 Tocantins\Tabela 5 - Número de Matrículas em Creches e nos Ensinos Pré-escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri tocantins.xlsx",Tocantins,101220,2373.0
Cametá,-,-,176,-,-,301,-,-,1600,306,-,306,12 Tocantins,5,"Número de Matrículas em Creches e nos Ensinos Pré-escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri tocantins",20,"Tabela 5 - Número de Matrículas em Creches e nos Ensinos Pré-escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri tocantins","..\..\Desktop\tabelas-powerBI\12 Tocantins\Tabela 5 - Número de Matrículas em Creches e nos Ensinos Pré-escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri tocantins.xlsx",Tocantins,101220,1908.0
Igarapé-Miri,-,-,46,-,-,80,-,-,104,-,-,-,12 Tocantins,5,"Número de Matrículas em Creches e nos Ensinos Pré-escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri tocantins",20,"Tabela 5 - Número de Matrículas em Creches e nos Ensinos Pré-escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri tocantins","..\..\Desktop\tabelas-powerBI\12 Tocantins\Tabela 5 - Número de Matrículas em Creches e nos Ensinos Pré-escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri tocantins.xlsx",Tocantins,101220,725.0
Limoeiro do Ajuru,-,-,-,-,-,-,-,152,-,-,-,-,12 Tocantins,5,"Número de Matrículas em Creches e nos Ensinos Pré-escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri tocantins",20,"Tabela 5 - Número de Matrículas em Creches e nos Ensinos Pré-escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri tocantins","..\..\Desktop\tabelas-powerBI\12 Tocantins\Tabela 5 - Número de Matrículas em Creches e nos Ensinos Pré-escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri tocantins.xlsx",Tocantins,101220,520.0
Mocajuba,-,-,-,-,-,16,-,-,126,-,-,40,12 Tocantins,5,"Número de Matrículas em Creches e nos Ensinos Pré-escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri tocantins",20,"Tabela 5 - Número de Matrículas em Creches e nos Ensinos Pré-escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri tocantins","..\..\Desktop\tabelas-powerBI\12 Tocantins\Tabela 5 - Número de Matrículas em Creches e nos Ensinos Pré-escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri tocantins.xlsx",Tocantins,101220,724.0
Moju,-,-,-,-,-,-,-,-,-,-,-,70,12 Tocantins,5,"Número de Matrículas em Creches e nos Ensinos Pré-escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri tocantins",20,"Tabela 5 - Número de Matrículas em Creches e nos Ensinos Pré-escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri tocantins","..\..\Desktop\tabelas-powerBI\12 Tocantins\Tabela 5 - Número de Matrículas em Creches e nos Ensinos Pré-escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri tocantins.xlsx",Tocantins,101220,1320.0
Tailândia,-,-,146,-,-,271,-,-,1124,-,-,220,12 Tocantins,5,"Número de Matrículas em Creches e nos Ensinos Pré-escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri tocantins",20,"Tabela 5 - Número de Matrículas em Creches e nos Ensinos Pré-escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri tocantins","..\..\Desktop\tabelas-powerBI\12 Tocantins\Tabela 5 - Número de Matrículas em Creches e nos Ensinos Pré-escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri tocantins.xlsx",Tocantins,101220,1223.0
Fonte: MEC - INEP,,,,,,,,,,,,,12 Tocantins,5,"Número de Matrículas em Creches e nos Ensinos Pré-escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri tocantins",20,"Tabela 5 - Número de Matrículas em Creches e nos Ensinos Pré-escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri tocantins","..\..\Desktop\tabelas-powerBI\12 Tocantins\Tabela 5 - Número de Matrículas em Creches e nos Ensinos Pré-escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri tocantins.xlsx",Tocantins,101220,
Elaboração: FAPESPA,,,,,,,,,,,,,12 Tocantins,5,"Número de Matrículas em Creches e nos Ensinos Pré-escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri tocantins",20,"Tabela 5 - Número de Matrículas em Creches e nos Ensinos Pré-escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri tocantins","..\..\Desktop\tabelas-powerBI\12 Tocantins\Tabela 5 - Número de Matrículas em Creches e nos Ensinos Pré-escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri tocantins.xlsx",Tocantins,101220,
RI Tocantins,-,-,898,-,-,1769,-,8314,8432,803,-,1781,12 Tocantins,5,"Número de Matrículas em Creches e nos Ensinos Pré-escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri tocantins",20,"Tabela 5 - Número de Matrículas em Creches e nos Ensinos Pré-escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri tocantins","..\..\Desktop\tabelas-powerBI\12 Tocantins\Tabela 5 - Número de Matrículas em Creches e nos Ensinos Pré-escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri tocantins.xlsx",Tocantins,114051,14138.0
Abaetetuba,-,-,207,-,-,522,-,7590,2545,497,-,560,12 Tocantins,5,"Número de Matrículas em Creches e nos Ensinos Pré-escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri tocantins",20,"Tabela 5 - Número de Matrículas em Creches e nos Ensinos Pré-escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri tocantins","..\..\Desktop\tabelas-powerBI\12 Tocantins\Tabela 5 - Número de Matrículas em Creches e nos Ensinos Pré-escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri tocantins.xlsx",Tocantins,114051,2858.0
Acará,-,-,-,-,-,-,-,-,-,-,-,-,12 Tocantins,5,"Número de Matrículas em Creches e nos Ensinos Pré-escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri tocantins",20,"Tabela 5 - Número de Matrículas em Creches e nos Ensinos Pré-escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri tocantins","..\..\Desktop\tabelas-powerBI\12 Tocantins\Tabela 5 - Número de Matrículas em Creches e nos Ensinos Pré-escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri tocantins.xlsx",Tocantins,114051,1393.0
Baião,-,-,41,-,-,49,-,-,229,-,-,-,12 Tocantins,5,"Número de Matrículas em Creches e nos Ensinos Pré-escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri tocantins",20,"Tabela 5 - Número de Matrículas em Creches e nos Ensinos Pré-escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri tocantins","..\..\Desktop\tabelas-powerBI\12 Tocantins\Tabela 5 - Número de Matrículas em Creches e nos Ensinos Pré-escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri tocantins.xlsx",Tocantins,114051,444.0
Barcarena,-,-,282,-,-,530,-,572,2704,-,-,585,12 Tocantins,5,"Número de Matrículas em Creches e nos Ensinos Pré-escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri tocantins",20,"Tabela 5 - Número de Matrículas em Creches e nos Ensinos Pré-escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri tocantins","..\..\Desktop\tabelas-powerBI\12 Tocantins\Tabela 5 - Número de Matrículas em Creches e nos Ensinos Pré-escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri tocantins.xlsx",Tocantins,114051,2655.0
Cametá,-,-,176,-,-,301,-,-,1600,306,-,306,12 Tocantins,5,"Número de Matrículas em Creches e nos Ensinos Pré-escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri tocantins",20,"Tabela 5 - Número de Matrículas em Creches e nos Ensinos Pré-escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri tocantins","..\..\Desktop\tabelas-powerBI\12 Tocantins\Tabela 5 - Número de Matrículas em Creches e nos Ensinos Pré-escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri tocantins.xlsx",Tocantins,114051,2084.0
Igarapé-Miri,-,-,46,-,-,80,-,-,104,-,-,-,12 Tocantins,5,"Número de Matrículas em Creches e nos Ensinos Pré-escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri tocantins",20,"Tabela 5 - Número de Matrículas em Creches e nos Ensinos Pré-escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri tocantins","..\..\Desktop\tabelas-powerBI\12 Tocantins\Tabela 5 - Número de Matrículas em Creches e nos Ensinos Pré-escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri tocantins.xlsx",Tocantins,114051,771.0
Limoeiro do Ajuru,-,-,-,-,-,-,-,152,-,-,-,-,12 Tocantins,5,"Número de Matrículas em Creches e nos Ensinos Pré-escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri tocantins",20,"Tabela 5 - Número de Matrículas em Creches e nos Ensinos Pré-escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri tocantins","..\..\Desktop\tabelas-powerBI\12 Tocantins\Tabela 5 - Número de Matrículas em Creches e nos Ensinos Pré-escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri tocantins.xlsx",Tocantins,114051,520.0
Mocajuba,-,-,-,-,-,16,-,-,126,-,-,40,12 Tocantins,5,"Número de Matrículas em Creches e nos Ensinos Pré-escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri tocantins",20,"Tabela 5 - Número de Matrículas em Creches e nos Ensinos Pré-escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri tocantins","..\..\Desktop\tabelas-powerBI\12 Tocantins\Tabela 5 - Número de Matrículas em Creches e nos Ensinos Pré-escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri tocantins.xlsx",Tocantins,114051,724.0
Moju,-,-,-,-,-,-,-,-,-,-,-,70,12 Tocantins,5,"Número de Matrículas em Creches e nos Ensinos Pré-escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri tocantins",20,"Tabela 5 - Número de Matrículas em Creches e nos Ensinos Pré-escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri tocantins","..\..\Desktop\tabelas-powerBI\12 Tocantins\Tabela 5 - Número de Matrículas em Creches e nos Ensinos Pré-escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri tocantins.xlsx",Tocantins,114051,1320.0
Tailândia,-,-,146,-,-,271,-,-,1124,-,-,220,12 Tocantins,5,"Número de Matrículas em Creches e nos Ensinos Pré-escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri tocantins",20,"Tabela 5 - Número de Matrículas em Creches e nos Ensinos Pré-escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri tocantins","..\..\Desktop\tabelas-powerBI\12 Tocantins\Tabela 5 - Número de Matrículas em Creches e nos Ensinos Pré-escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri tocantins.xlsx",Tocantins,114051,1369.0
Fonte: MEC - INEP,,,,,,,,,,,,,12 Tocantins,5,"Número de Matrículas em Creches e nos Ensinos Pré-escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri tocantins",20,"Tabela 5 - Número de Matrículas em Creches e nos Ensinos Pré-escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri tocantins","..\..\Desktop\tabelas-powerBI\12 Tocantins\Tabela 5 - Número de Matrículas em Creches e nos Ensinos Pré-escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri tocantins.xlsx",Tocantins,114051,
Elaboração: FAPESPA,,,,,,,,,,,,,12 Tocantins,5,"Número de Matrículas em Creches e nos Ensinos Pré-escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri tocantins",20,"Tabela 5 - Número de Matrículas em Creches e nos Ensinos Pré-escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri tocantins","..\..\Desktop\tabelas-powerBI\12 Tocantins\Tabela 5 - Número de Matrículas em Creches e nos Ensinos Pré-escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri tocantins.xlsx",Tocantins,114051,
RI Tocantins,-,-,898,-,-,1769,-,8314,8432,803,-,1781,12 Tocantins,5,"Número de Matrículas em Creches e nos Ensinos Pré-escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri tocantins",20,"Tabela 5 - Número de Matrículas em Creches e nos Ensinos Pré-escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri tocantins","..\..\Desktop\tabelas-powerBI\12 Tocantins\Tabela 5 - Número de Matrículas em Creches e nos Ensinos Pré-escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri tocantins.xlsx",Tocantins,221043,25620.0
Abaetetuba,-,-,207,-,-,522,-,7590,2545,497,-,560,12 Tocantins,5,"Número de Matrículas em Creches e nos Ensinos Pré-escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri tocantins",20,"Tabela 5 - Número de Matrículas em Creches e nos Ensinos Pré-escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri tocantins","..\..\Desktop\tabelas-powerBI\12 Tocantins\Tabela 5 - Número de Matrículas em Creches e nos Ensinos Pré-escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri tocantins.xlsx",Tocantins,221043,4612.0
Acará,-,-,-,-,-,-,-,-,-,-,-,-,12 Tocantins,5,"Número de Matrículas em Creches e nos Ensinos Pré-escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri tocantins",20,"Tabela 5 - Número de Matrículas em Creches e nos Ensinos Pré-escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri tocantins","..\..\Desktop\tabelas-powerBI\12 Tocantins\Tabela 5 - Número de Matrículas em Creches e nos Ensinos Pré-escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri tocantins.xlsx",Tocantins,221043,2246.0
Baião,-,-,41,-,-,49,-,-,229,-,-,-,12 Tocantins,5,"Número de Matrículas em Creches e nos Ensinos Pré-escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri tocantins",20,"Tabela 5 - Número de Matrículas em Creches e nos Ensinos Pré-escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri tocantins","..\..\Desktop\tabelas-powerBI\12 Tocantins\Tabela 5 - Número de Matrículas em Creches e nos Ensinos Pré-escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri tocantins.xlsx",Tocantins,221043,1144.0
Barcarena,-,-,282,-,-,530,-,572,2704,-,-,585,12 Tocantins,5,"Número de Matrículas em Creches e nos Ensinos Pré-escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri tocantins",20,"Tabela 5 - Número de Matrículas em Creches e nos Ensinos Pré-escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri tocantins","..\..\Desktop\tabelas-powerBI\12 Tocantins\Tabela 5 - Número de Matrículas em Creches e nos Ensinos Pré-escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri tocantins.xlsx",Tocantins,221043,3708.0
Cametá,-,-,176,-,-,301,-,-,1600,306,-,306,12 Tocantins,5,"Número de Matrículas em Creches e nos Ensinos Pré-escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri tocantins",20,"Tabela 5 - Número de Matrículas em Creches e nos Ensinos Pré-escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri tocantins","..\..\Desktop\tabelas-powerBI\12 Tocantins\Tabela 5 - Número de Matrículas em Creches e nos Ensinos Pré-escolar, Fundamental e Médio por Dependência Administrativa - 2024 ri tocantins.xlsx",Tocantins,221043,4288.0
