Par,23001070720,2051340906,20949729814,regiao,tabela_num,titulo,ano,arquivo,arquivo_path,aba
Mãe do Rio,1673,0,1673.0,10 Rio Capim,42,"Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri rio capim",20,"Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri rio capim","..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri rio capim.xlsx",Rio Capim
Nova Esperança do Piriá,,,0.0,10 Rio Capim,42,"Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri rio capim",20,"Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri rio capim","..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri rio capim.xlsx",Rio Capim
Ourém,,,0.0,10 Rio Capim,42,"Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri rio capim",20,"Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri rio capim","..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri rio capim.xlsx",Rio Capim
Paragominas,799139500,31890593,767248907.0,10 Rio Capim,42,"Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri rio capim",20,"Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri rio capim","..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri rio capim.xlsx",Rio Capim
Rondon do Pará,9937728,0,9937728.0,10 Rio Capim,42,"Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri rio capim",20,"Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri rio capim","..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri rio capim.xlsx",Rio Capim
Tomé-Açu,28672110,423725,28248385.0,10 Rio Capim,42,"Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri rio capim",20,"Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri rio capim","..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri rio capim.xlsx",Rio Capim
Ulianópolis,,,0.0,10 Rio Capim,42,"Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri rio capim",20,"Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri rio capim","..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri rio capim.xlsx",Rio Capim
Fonte: MDIC - COMEX STAT,,,,10 Rio Capim,42,"Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri rio capim",20,"Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri rio capim","..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri rio capim.xlsx",Rio Capim
Elaboração: FAPESPA,,,,10 Rio Capim,42,"Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri rio capim",20,"Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri rio capim","..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri rio capim.xlsx",Rio Capim
Nota: Saldo é a diferença entre as Exportações e as Importações da UF.,,,,10 Rio Capim,42,"Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri rio capim",20,"Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri rio capim","..\..\Desktop\tabelas-powerBI\10 Rio Capim\Tabela 42 - Balança Comercial - Exportação, Importação e Saldo (US$ 1.000) - 2024 ri rio capim.xlsx",Rio Capim
