Par,17516,1213359,152720,1192224,3751973,7307684,127,2802,12167,regiao,tabela_num,titulo,ano,arquivo,arquivo_path,aba,variavel,valor
Brasil Novo,2,108,53,-,-,-,-,-,-,13 Xingu,44,"Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri xingu",20,"Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri xingu","..\..\Desktop\tabelas-powerBI\13 Xingu\Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri xingu.xlsx",Xingu,45449,3.0
Medicilândia,-,-,-,-,-,-,8,200,835,13 Xingu,44,"Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri xingu",20,"Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri xingu","..\..\Desktop\tabelas-powerBI\13 Xingu\Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri xingu.xlsx",Xingu,45449,15.0
Pacajá,10,600,300,-,-,-,-,-,-,13 Xingu,44,"Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri xingu",20,"Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri xingu","..\..\Desktop\tabelas-powerBI\13 Xingu\Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri xingu.xlsx",Xingu,45449,300.0
Placas,5,55,22,2000,6000,12000,-,-,-,13 Xingu,44,"Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri xingu",20,"Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri xingu","..\..\Desktop\tabelas-powerBI\13 Xingu\Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri xingu.xlsx",Xingu,45449,1000.0
Porto de Moz,15,698,101,-,-,-,-,-,-,13 Xingu,44,"Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri xingu",20,"Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri xingu","..\..\Desktop\tabelas-powerBI\13 Xingu\Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri xingu.xlsx",Xingu,45449,120.0
Senador José Porfírio,15,611,92,-,-,-,-,-,-,13 Xingu,44,"Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri xingu",20,"Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri xingu","..\..\Desktop\tabelas-powerBI\13 Xingu\Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri xingu.xlsx",Xingu,45449,80.0
Uruará,-,-,-,800,2400,4392,30,750,3750,13 Xingu,44,"Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri xingu",20,"Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri xingu","..\..\Desktop\tabelas-powerBI\13 Xingu\Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri xingu.xlsx",Xingu,45449,500.0
Vitória do Xingu,4,240,48,2600,7800,15600,-,-,-,13 Xingu,44,"Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri xingu",20,"Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri xingu","..\..\Desktop\tabelas-powerBI\13 Xingu\Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri xingu.xlsx",Xingu,45449,20.0
Fonte: IBGE/PAM,,,,,,,,,,13 Xingu,44,"Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri xingu",20,"Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri xingu","..\..\Desktop\tabelas-powerBI\13 Xingu\Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri xingu.xlsx",Xingu,45449,
Elaboração: FAPESPA,,,,,,,,,,13 Xingu,44,"Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri xingu",20,"Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri xingu","..\..\Desktop\tabelas-powerBI\13 Xingu\Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri xingu.xlsx",Xingu,45449,
Nota: A quantidade produzida de abacaxi é expressa em mil frutos,,,,,,,,,,13 Xingu,44,"Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri xingu",20,"Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri xingu","..\..\Desktop\tabelas-powerBI\13 Xingu\Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri xingu.xlsx",Xingu,45449,
RI Xingu,71,3512,922,19400,66292,132176,46,1150,5385,13 Xingu,44,"Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri xingu",20,"Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri xingu","..\..\Desktop\tabelas-powerBI\13 Xingu\Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri xingu.xlsx",Xingu,148884,17596.0
Altamira,20,1200,306,14000,50092,100184,5,125,500,13 Xingu,44,"Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri xingu",20,"Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri xingu","..\..\Desktop\tabelas-powerBI\13 Xingu\Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri xingu.xlsx",Xingu,148884,12310.0
Anapu,-,-,-,-,-,-,3,75,300,13 Xingu,44,"Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri xingu",20,"Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri xingu","..\..\Desktop\tabelas-powerBI\13 Xingu\Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri xingu.xlsx",Xingu,148884,277.0
Brasil Novo,2,108,53,-,-,-,-,-,-,13 Xingu,44,"Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri xingu",20,"Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri xingu","..\..\Desktop\tabelas-powerBI\13 Xingu\Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri xingu.xlsx",Xingu,148884,5.0
Medicilândia,-,-,-,-,-,-,8,200,835,13 Xingu,44,"Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri xingu",20,"Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri xingu","..\..\Desktop\tabelas-powerBI\13 Xingu\Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri xingu.xlsx",Xingu,148884,23.0
Pacajá,10,600,300,-,-,-,-,-,-,13 Xingu,44,"Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri xingu",20,"Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri xingu","..\..\Desktop\tabelas-powerBI\13 Xingu\Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri xingu.xlsx",Xingu,148884,450.0
Placas,5,55,22,2000,6000,12000,-,-,-,13 Xingu,44,"Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri xingu",20,"Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri xingu","..\..\Desktop\tabelas-powerBI\13 Xingu\Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri xingu.xlsx",Xingu,148884,3300.0
Porto de Moz,15,698,101,-,-,-,-,-,-,13 Xingu,44,"Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri xingu",20,"Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri xingu","..\..\Desktop\tabelas-powerBI\13 Xingu\Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri xingu.xlsx",Xingu,148884,156.0
Senador José Porfírio,15,611,92,-,-,-,-,-,-,13 Xingu,44,"Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri xingu",20,"Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri xingu","..\..\Desktop\tabelas-powerBI\13 Xingu\Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri xingu.xlsx",Xingu,148884,159.0
Uruará,-,-,-,800,2400,4392,30,750,3750,13 Xingu,44,"Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri xingu",20,"Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri xingu","..\..\Desktop\tabelas-powerBI\13 Xingu\Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri xingu.xlsx",Xingu,148884,886.0
Vitória do Xingu,4,240,48,2600,7800,15600,-,-,-,13 Xingu,44,"Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri xingu",20,"Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri xingu","..\..\Desktop\tabelas-powerBI\13 Xingu\Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri xingu.xlsx",Xingu,148884,30.0
Fonte: IBGE/PAM,,,,,,,,,,13 Xingu,44,"Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri xingu",20,"Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri xingu","..\..\Desktop\tabelas-powerBI\13 Xingu\Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri xingu.xlsx",Xingu,148884,
Elaboração: FAPESPA,,,,,,,,,,13 Xingu,44,"Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri xingu",20,"Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri xingu","..\..\Desktop\tabelas-powerBI\13 Xingu\Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri xingu.xlsx",Xingu,148884,
Nota: A quantidade produzida de abacaxi é expressa em mil frutos,,,,,,,,,,13 Xingu,44,"Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri xingu",20,"Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri xingu","..\..\Desktop\tabelas-powerBI\13 Xingu\Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri xingu.xlsx",Xingu,148884,
RI Xingu,71,3512,922,19400,66292,132176,46,1150,5385,13 Xingu,44,"Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri xingu",20,"Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri xingu","..\..\Desktop\tabelas-powerBI\13 Xingu\Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri xingu.xlsx",Xingu,233792,29519.0
Altamira,20,1200,306,14000,50092,100184,5,125,500,13 Xingu,44,"Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri xingu",20,"Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri xingu","..\..\Desktop\tabelas-powerBI\13 Xingu\Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri xingu.xlsx",Xingu,233792,20435.0
Anapu,-,-,-,-,-,-,3,75,300,13 Xingu,44,"Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri xingu",20,"Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri xingu","..\..\Desktop\tabelas-powerBI\13 Xingu\Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri xingu.xlsx",Xingu,233792,442.0
Brasil Novo,2,108,53,-,-,-,-,-,-,13 Xingu,44,"Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri xingu",20,"Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri xingu","..\..\Desktop\tabelas-powerBI\13 Xingu\Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri xingu.xlsx",Xingu,233792,8.0
Medicilândia,-,-,-,-,-,-,8,200,835,13 Xingu,44,"Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri xingu",20,"Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri xingu","..\..\Desktop\tabelas-powerBI\13 Xingu\Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri xingu.xlsx",Xingu,233792,46.0
Pacajá,10,600,300,-,-,-,-,-,-,13 Xingu,44,"Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri xingu",20,"Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri xingu","..\..\Desktop\tabelas-powerBI\13 Xingu\Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri xingu.xlsx",Xingu,233792,900.0
Placas,5,55,22,2000,6000,12000,-,-,-,13 Xingu,44,"Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri xingu",20,"Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri xingu","..\..\Desktop\tabelas-powerBI\13 Xingu\Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri xingu.xlsx",Xingu,233792,5775.0
Porto de Moz,15,698,101,-,-,-,-,-,-,13 Xingu,44,"Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri xingu",20,"Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri xingu","..\..\Desktop\tabelas-powerBI\13 Xingu\Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri xingu.xlsx",Xingu,233792,285.0
Senador José Porfírio,15,611,92,-,-,-,-,-,-,13 Xingu,44,"Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri xingu",20,"Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri xingu","..\..\Desktop\tabelas-powerBI\13 Xingu\Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri xingu.xlsx",Xingu,233792,239.0
Uruará,-,-,-,800,2400,4392,30,750,3750,13 Xingu,44,"Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri xingu",20,"Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri xingu","..\..\Desktop\tabelas-powerBI\13 Xingu\Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri xingu.xlsx",Xingu,233792,1329.0
Vitória do Xingu,4,240,48,2600,7800,15600,-,-,-,13 Xingu,44,"Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri xingu",20,"Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri xingu","..\..\Desktop\tabelas-powerBI\13 Xingu\Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri xingu.xlsx",Xingu,233792,60.0
Fonte: IBGE/PAM,,,,,,,,,,13 Xingu,44,"Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri xingu",20,"Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri xingu","..\..\Desktop\tabelas-powerBI\13 Xingu\Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri xingu.xlsx",Xingu,233792,
Elaboração: FAPESPA,,,,,,,,,,13 Xingu,44,"Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri xingu",20,"Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri xingu","..\..\Desktop\tabelas-powerBI\13 Xingu\Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri xingu.xlsx",Xingu,233792,
Nota: A quantidade produzida de abacaxi é expressa em mil frutos,,,,,,,,,,13 Xingu,44,"Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri xingu",20,"Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri xingu","..\..\Desktop\tabelas-powerBI\13 Xingu\Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri xingu.xlsx",Xingu,233792,
RI Xingu,71,3512,922,19400,66292,132176,46,1150,5385,13 Xingu,44,"Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri xingu",20,"Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri xingu","..\..\Desktop\tabelas-powerBI\13 Xingu\Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri xingu.xlsx",Xingu,21320,1803.0
Altamira,20,1200,306,14000,50092,100184,5,125,500,13 Xingu,44,"Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri xingu",20,"Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri xingu","..\..\Desktop\tabelas-powerBI\13 Xingu\Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri xingu.xlsx",Xingu,21320,400.0
Anapu,-,-,-,-,-,-,3,75,300,13 Xingu,44,"Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri xingu",20,"Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri xingu","..\..\Desktop\tabelas-powerBI\13 Xingu\Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri xingu.xlsx",Xingu,21320,260.0
Brasil Novo,2,108,53,-,-,-,-,-,-,13 Xingu,44,"Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri xingu",20,"Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri xingu","..\..\Desktop\tabelas-powerBI\13 Xingu\Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri xingu.xlsx",Xingu,21320,18.0
Medicilândia,-,-,-,-,-,-,8,200,835,13 Xingu,44,"Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri xingu",20,"Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri xingu","..\..\Desktop\tabelas-powerBI\13 Xingu\Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri xingu.xlsx",Xingu,21320,75.0
Pacajá,10,600,300,-,-,-,-,-,-,13 Xingu,44,"Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri xingu",20,"Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri xingu","..\..\Desktop\tabelas-powerBI\13 Xingu\Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri xingu.xlsx",Xingu,21320,650.0
