Municpios,Nome_do_Hospital,Tipo,regiao,tabela_num,titulo,ano,arquivo,arquivo_path,aba
,CLINICA PSIQUIATRICA NEW LIFE ,Hospital Especializado,5 Guajará,19,Caracterização Hospitalar por  Tipo - 2025 ri guajara,20,Tabela 19 - Caracterização Hospitalar por  Tipo - 2025 ri guajara,..\..\Desktop\tabelas-powerBI\5 Guajará\Tabela 19 - Caracterização Hospitalar por  Tipo - 2025 ri guajara.xlsx,Guajará
,HOSPITAL DE REFERENCIA EM OFTALMOLOGIA RODRIGUES LANDIM ,Hospital Especializado,5 Guajará,19,Caracterização Hospitalar por  Tipo - 2025 ri guajara,20,Tabela 19 - Caracterização Hospitalar por  Tipo - 2025 ri guajara,..\..\Desktop\tabelas-powerBI\5 Guajará\Tabela 19 - Caracterização Hospitalar por  Tipo - 2025 ri guajara.xlsx,Guajará
,HOSPITAL DO CORACAO ,Hospital Especializado,5 Guajará,19,Caracterização Hospitalar por  Tipo - 2025 ri guajara,20,Tabela 19 - Caracterização Hospitalar por  Tipo - 2025 ri guajara,..\..\Desktop\tabelas-powerBI\5 Guajará\Tabela 19 - Caracterização Hospitalar por  Tipo - 2025 ri guajara.xlsx,Guajará
,HOSPITAL MARADEI ,Hospital Especializado,5 Guajará,19,Caracterização Hospitalar por  Tipo - 2025 ri guajara,20,Tabela 19 - Caracterização Hospitalar por  Tipo - 2025 ri guajara,..\..\Desktop\tabelas-powerBI\5 Guajará\Tabela 19 - Caracterização Hospitalar por  Tipo - 2025 ri guajara.xlsx,Guajará
,HOSPITAL ONCOLOGICO INFANTIL OCTAVIO LOBO ,Hospital Especializado,5 Guajará,19,Caracterização Hospitalar por  Tipo - 2025 ri guajara,20,Tabela 19 - Caracterização Hospitalar por  Tipo - 2025 ri guajara,..\..\Desktop\tabelas-powerBI\5 Guajará\Tabela 19 - Caracterização Hospitalar por  Tipo - 2025 ri guajara.xlsx,Guajará
,HOSPITAL PEDIATRICO UNIMED ,Hospital Especializado,5 Guajará,19,Caracterização Hospitalar por  Tipo - 2025 ri guajara,20,Tabela 19 - Caracterização Hospitalar por  Tipo - 2025 ri guajara,..\..\Desktop\tabelas-powerBI\5 Guajará\Tabela 19 - Caracterização Hospitalar por  Tipo - 2025 ri guajara.xlsx,Guajará
,HOSPITAL PIO XII ,Hospital Especializado,5 Guajará,19,Caracterização Hospitalar por  Tipo - 2025 ri guajara,20,Tabela 19 - Caracterização Hospitalar por  Tipo - 2025 ri guajara,..\..\Desktop\tabelas-powerBI\5 Guajará\Tabela 19 - Caracterização Hospitalar por  Tipo - 2025 ri guajara.xlsx,Guajará
,HOSPITAL PRO INFANTIL ,Hospital Especializado,5 Guajará,19,Caracterização Hospitalar por  Tipo - 2025 ri guajara,20,Tabela 19 - Caracterização Hospitalar por  Tipo - 2025 ri guajara,..\..\Desktop\tabelas-powerBI\5 Guajará\Tabela 19 - Caracterização Hospitalar por  Tipo - 2025 ri guajara.xlsx,Guajará
,HOSPITAL RIO MAR ,Hospital Especializado,5 Guajará,19,Caracterização Hospitalar por  Tipo - 2025 ri guajara,20,Tabela 19 - Caracterização Hospitalar por  Tipo - 2025 ri guajara,..\..\Desktop\tabelas-powerBI\5 Guajará\Tabela 19 - Caracterização Hospitalar por  Tipo - 2025 ri guajara.xlsx,Guajará
,MATERNIDADE DO POVO MATRIZ ,Hospital Especializado,5 Guajará,19,Caracterização Hospitalar por  Tipo - 2025 ri guajara,20,Tabela 19 - Caracterização Hospitalar por  Tipo - 2025 ri guajara,..\..\Desktop\tabelas-powerBI\5 Guajará\Tabela 19 - Caracterização Hospitalar por  Tipo - 2025 ri guajara.xlsx,Guajará
,PSIQUE CLINICA DE REABILITACAO PSIQUIATRICA ,Hospital Especializado,5 Guajará,19,Caracterização Hospitalar por  Tipo - 2025 ri guajara,20,Tabela 19 - Caracterização Hospitalar por  Tipo - 2025 ri guajara,..\..\Desktop\tabelas-powerBI\5 Guajará\Tabela 19 - Caracterização Hospitalar por  Tipo - 2025 ri guajara.xlsx,Guajará
,VOO DE LIBERDADE ,Hospital Especializado,5 Guajará,19,Caracterização Hospitalar por  Tipo - 2025 ri guajara,20,Tabela 19 - Caracterização Hospitalar por  Tipo - 2025 ri guajara,..\..\Desktop\tabelas-powerBI\5 Guajará\Tabela 19 - Caracterização Hospitalar por  Tipo - 2025 ri guajara.xlsx,Guajará
,CENTROCARDIO ,Hospital Geral,5 Guajará,19,Caracterização Hospitalar por  Tipo - 2025 ri guajara,20,Tabela 19 - Caracterização Hospitalar por  Tipo - 2025 ri guajara,..\..\Desktop\tabelas-powerBI\5 Guajará\Tabela 19 - Caracterização Hospitalar por  Tipo - 2025 ri guajara.xlsx,Guajará
,HOSPITAL ADVENTISTA DE BELEM ,Hospital Geral,5 Guajará,19,Caracterização Hospitalar por  Tipo - 2025 ri guajara,20,Tabela 19 - Caracterização Hospitalar por  Tipo - 2025 ri guajara,..\..\Desktop\tabelas-powerBI\5 Guajará\Tabela 19 - Caracterização Hospitalar por  Tipo - 2025 ri guajara.xlsx,Guajará
,HOSPITAL AMAZONIA ,Hospital Geral,5 Guajará,19,Caracterização Hospitalar por  Tipo - 2025 ri guajara,20,Tabela 19 - Caracterização Hospitalar por  Tipo - 2025 ri guajara,..\..\Desktop\tabelas-powerBI\5 Guajará\Tabela 19 - Caracterização Hospitalar por  Tipo - 2025 ri guajara.xlsx,Guajará
,HOSPITAL CION ,Hospital Geral,5 Guajará,19,Caracterização Hospitalar por  Tipo - 2025 ri guajara,20,Tabela 19 - Caracterização Hospitalar por  Tipo - 2025 ri guajara,..\..\Desktop\tabelas-powerBI\5 Guajará\Tabela 19 - Caracterização Hospitalar por  Tipo - 2025 ri guajara.xlsx,Guajará
,HOSPITAL D LUIZ I ,Hospital Geral,5 Guajará,19,Caracterização Hospitalar por  Tipo - 2025 ri guajara,20,Tabela 19 - Caracterização Hospitalar por  Tipo - 2025 ri guajara,..\..\Desktop\tabelas-powerBI\5 Guajará\Tabela 19 - Caracterização Hospitalar por  Tipo - 2025 ri guajara.xlsx,Guajará
,HOSPITAL DE AERONAUTICA DE BELEM ,Hospital Geral,5 Guajará,19,Caracterização Hospitalar por  Tipo - 2025 ri guajara,20,Tabela 19 - Caracterização Hospitalar por  Tipo - 2025 ri guajara,..\..\Desktop\tabelas-powerBI\5 Guajará\Tabela 19 - Caracterização Hospitalar por  Tipo - 2025 ri guajara.xlsx,Guajará
,HOSPITAL DE CLINICAS GASPAR VIANA ,Hospital Geral,5 Guajará,19,Caracterização Hospitalar por  Tipo - 2025 ri guajara,20,Tabela 19 - Caracterização Hospitalar por  Tipo - 2025 ri guajara,..\..\Desktop\tabelas-powerBI\5 Guajará\Tabela 19 - Caracterização Hospitalar por  Tipo - 2025 ri guajara.xlsx,Guajará
,HOSPITAL DE RETAGUARDA DOM VICENTE ZICO ,Hospital Geral,5 Guajará,19,Caracterização Hospitalar por  Tipo - 2025 ri guajara,20,Tabela 19 - Caracterização Hospitalar por  Tipo - 2025 ri guajara,..\..\Desktop\tabelas-powerBI\5 Guajará\Tabela 19 - Caracterização Hospitalar por  Tipo - 2025 ri guajara.xlsx,Guajará
,HOSPITAL GUADALUPE ,Hospital Geral,5 Guajará,19,Caracterização Hospitalar por  Tipo - 2025 ri guajara,20,Tabela 19 - Caracterização Hospitalar por  Tipo - 2025 ri guajara,..\..\Desktop\tabelas-powerBI\5 Guajará\Tabela 19 - Caracterização Hospitalar por  Tipo - 2025 ri guajara.xlsx,Guajará
,HOSPITAL HSM ,Hospital Geral,5 Guajará,19,Caracterização Hospitalar por  Tipo - 2025 ri guajara,20,Tabela 19 - Caracterização Hospitalar por  Tipo - 2025 ri guajara,..\..\Desktop\tabelas-powerBI\5 Guajará\Tabela 19 - Caracterização Hospitalar por  Tipo - 2025 ri guajara.xlsx,Guajará
,HOSPITAL JEAN BITAR ,Hospital Geral,5 Guajará,19,Caracterização Hospitalar por  Tipo - 2025 ri guajara,20,Tabela 19 - Caracterização Hospitalar por  Tipo - 2025 ri guajara,..\..\Desktop\tabelas-powerBI\5 Guajará\Tabela 19 - Caracterização Hospitalar por  Tipo - 2025 ri guajara.xlsx,Guajará
,HOSPITAL LAYR MAIA ,Hospital Geral,5 Guajará,19,Caracterização Hospitalar por  Tipo - 2025 ri guajara,20,Tabela 19 - Caracterização Hospitalar por  Tipo - 2025 ri guajara,..\..\Desktop\tabelas-powerBI\5 Guajará\Tabela 19 - Caracterização Hospitalar por  Tipo - 2025 ri guajara.xlsx,Guajará
,HOSPITAL MUNICIPAL DE MOSQUEIRO ,Hospital Geral,5 Guajará,19,Caracterização Hospitalar por  Tipo - 2025 ri guajara,20,Tabela 19 - Caracterização Hospitalar por  Tipo - 2025 ri guajara,..\..\Desktop\tabelas-powerBI\5 Guajará\Tabela 19 - Caracterização Hospitalar por  Tipo - 2025 ri guajara.xlsx,Guajará
,HOSPITAL NAVAL DE BELEM ,Hospital Geral,5 Guajará,19,Caracterização Hospitalar por  Tipo - 2025 ri guajara,20,Tabela 19 - Caracterização Hospitalar por  Tipo - 2025 ri guajara,..\..\Desktop\tabelas-powerBI\5 Guajará\Tabela 19 - Caracterização Hospitalar por  Tipo - 2025 ri guajara.xlsx,Guajará
,HOSPITAL OPHIR LOYOLA ,Hospital Geral,5 Guajará,19,Caracterização Hospitalar por  Tipo - 2025 ri guajara,20,Tabela 19 - Caracterização Hospitalar por  Tipo - 2025 ri guajara,..\..\Desktop\tabelas-powerBI\5 Guajará\Tabela 19 - Caracterização Hospitalar por  Tipo - 2025 ri guajara.xlsx,Guajará
,HOSPITAL ORDEM TERCEIRA ,Hospital Geral,5 Guajará,19,Caracterização Hospitalar por  Tipo - 2025 ri guajara,20,Tabela 19 - Caracterização Hospitalar por  Tipo - 2025 ri guajara,..\..\Desktop\tabelas-powerBI\5 Guajará\Tabela 19 - Caracterização Hospitalar por  Tipo - 2025 ri guajara.xlsx,Guajará
,HOSPITAL PORTO DIAS ,Hospital Geral,5 Guajará,19,Caracterização Hospitalar por  Tipo - 2025 ri guajara,20,Tabela 19 - Caracterização Hospitalar por  Tipo - 2025 ri guajara,..\..\Desktop\tabelas-powerBI\5 Guajará\Tabela 19 - Caracterização Hospitalar por  Tipo - 2025 ri guajara.xlsx,Guajará
,HOSPITAL PRONTO SOCORRO DO BENGUI DR ROBERTO MACEDO ,Hospital Geral,5 Guajará,19,Caracterização Hospitalar por  Tipo - 2025 ri guajara,20,Tabela 19 - Caracterização Hospitalar por  Tipo - 2025 ri guajara,..\..\Desktop\tabelas-powerBI\5 Guajará\Tabela 19 - Caracterização Hospitalar por  Tipo - 2025 ri guajara.xlsx,Guajará
,HOSPITAL PRONTO SOCORRO MUNICIPAL MARIO PINOTTI ,Hospital Geral,5 Guajará,19,Caracterização Hospitalar por  Tipo - 2025 ri guajara,20,Tabela 19 - Caracterização Hospitalar por  Tipo - 2025 ri guajara,..\..\Desktop\tabelas-powerBI\5 Guajará\Tabela 19 - Caracterização Hospitalar por  Tipo - 2025 ri guajara.xlsx,Guajará
,HOSPITAL PUBLICO DA MULHER SENHORA DE NAZARE ,Hospital Geral,5 Guajará,19,Caracterização Hospitalar por  Tipo - 2025 ri guajara,20,Tabela 19 - Caracterização Hospitalar por  Tipo - 2025 ri guajara,..\..\Desktop\tabelas-powerBI\5 Guajará\Tabela 19 - Caracterização Hospitalar por  Tipo - 2025 ri guajara.xlsx,Guajará
,HOSPITAL PUBLICO ESTADUAL GALILEU ,Hospital Geral,5 Guajará,19,Caracterização Hospitalar por  Tipo - 2025 ri guajara,20,Tabela 19 - Caracterização Hospitalar por  Tipo - 2025 ri guajara,..\..\Desktop\tabelas-powerBI\5 Guajará\Tabela 19 - Caracterização Hospitalar por  Tipo - 2025 ri guajara.xlsx,Guajará
,HOSPITAL REGIONAL PUBLICO DR ABELARDO SANTOS ,Hospital Geral,5 Guajará,19,Caracterização Hospitalar por  Tipo - 2025 ri guajara,20,Tabela 19 - Caracterização Hospitalar por  Tipo - 2025 ri guajara,..\..\Desktop\tabelas-powerBI\5 Guajará\Tabela 19 - Caracterização Hospitalar por  Tipo - 2025 ri guajara.xlsx,Guajará
,HOSPITAL SANTA TERESINHA ,Hospital Geral,5 Guajará,19,Caracterização Hospitalar por  Tipo - 2025 ri guajara,20,Tabela 19 - Caracterização Hospitalar por  Tipo - 2025 ri guajara,..\..\Desktop\tabelas-powerBI\5 Guajará\Tabela 19 - Caracterização Hospitalar por  Tipo - 2025 ri guajara.xlsx,Guajará
,HOSPITAL UNIMED PRIME ,Hospital Geral,5 Guajará,19,Caracterização Hospitalar por  Tipo - 2025 ri guajara,20,Tabela 19 - Caracterização Hospitalar por  Tipo - 2025 ri guajara,..\..\Desktop\tabelas-powerBI\5 Guajará\Tabela 19 - Caracterização Hospitalar por  Tipo - 2025 ri guajara.xlsx,Guajará
,HOSPITAL UNIVERSITARIO JOAO DE BARROS BARRETO ,Hospital Geral,5 Guajará,19,Caracterização Hospitalar por  Tipo - 2025 ri guajara,20,Tabela 19 - Caracterização Hospitalar por  Tipo - 2025 ri guajara,..\..\Desktop\tabelas-powerBI\5 Guajará\Tabela 19 - Caracterização Hospitalar por  Tipo - 2025 ri guajara.xlsx,Guajará
,HPSM DR HUMBERTO MARADEI PEREIRA ,Hospital Geral,5 Guajará,19,Caracterização Hospitalar por  Tipo - 2025 ri guajara,20,Tabela 19 - Caracterização Hospitalar por  Tipo - 2025 ri guajara,..\..\Desktop\tabelas-powerBI\5 Guajará\Tabela 19 - Caracterização Hospitalar por  Tipo - 2025 ri guajara.xlsx,Guajará
,SANTA CASA DE MISERICORDIA DO PARA ,Hospital Geral,5 Guajará,19,Caracterização Hospitalar por  Tipo - 2025 ri guajara,20,Tabela 19 - Caracterização Hospitalar por  Tipo - 2025 ri guajara,..\..\Desktop\tabelas-powerBI\5 Guajará\Tabela 19 - Caracterização Hospitalar por  Tipo - 2025 ri guajara.xlsx,Guajará
,SAUDE HOSPITAL E MATERNIDADE ,Hospital Geral,5 Guajará,19,Caracterização Hospitalar por  Tipo - 2025 ri guajara,20,Tabela 19 - Caracterização Hospitalar por  Tipo - 2025 ri guajara,..\..\Desktop\tabelas-powerBI\5 Guajará\Tabela 19 - Caracterização Hospitalar por  Tipo - 2025 ri guajara.xlsx,Guajará
,CASA DIA CENTRO DE ATS EM DOENCAS INFECCIOSAS ADQUIRIDAS ,Hospital/Dia,5 Guajará,19,Caracterização Hospitalar por  Tipo - 2025 ri guajara,20,Tabela 19 - Caracterização Hospitalar por  Tipo - 2025 ri guajara,..\..\Desktop\tabelas-powerBI\5 Guajará\Tabela 19 - Caracterização Hospitalar por  Tipo - 2025 ri guajara.xlsx,Guajará
,CLINICA OFTALMO SENIOR ,Hospital/Dia,5 Guajará,19,Caracterização Hospitalar por  Tipo - 2025 ri guajara,20,Tabela 19 - Caracterização Hospitalar por  Tipo - 2025 ri guajara,..\..\Desktop\tabelas-powerBI\5 Guajará\Tabela 19 - Caracterização Hospitalar por  Tipo - 2025 ri guajara.xlsx,Guajará
,COB ,Hospital/Dia,5 Guajará,19,Caracterização Hospitalar por  Tipo - 2025 ri guajara,20,Tabela 19 - Caracterização Hospitalar por  Tipo - 2025 ri guajara,..\..\Desktop\tabelas-powerBI\5 Guajará\Tabela 19 - Caracterização Hospitalar por  Tipo - 2025 ri guajara.xlsx,Guajará
,HOF HOSPITAL OFTALMOLOGICO DRA CYNTHIA CHARONE ,Hospital/Dia,5 Guajará,19,Caracterização Hospitalar por  Tipo - 2025 ri guajara,20,Tabela 19 - Caracterização Hospitalar por  Tipo - 2025 ri guajara,..\..\Desktop\tabelas-powerBI\5 Guajará\Tabela 19 - Caracterização Hospitalar por  Tipo - 2025 ri guajara.xlsx,Guajará
,HOSPITAL NIPO BRASILEIRO DE OLHOS ,Hospital/Dia,5 Guajará,19,Caracterização Hospitalar por  Tipo - 2025 ri guajara,20,Tabela 19 - Caracterização Hospitalar por  Tipo - 2025 ri guajara,..\..\Desktop\tabelas-powerBI\5 Guajará\Tabela 19 - Caracterização Hospitalar por  Tipo - 2025 ri guajara.xlsx,Guajará
,HOSPITAL UNIVERSITARIO BETTINA FERRO DE SOUZA ,Hospital/Dia,5 Guajará,19,Caracterização Hospitalar por  Tipo - 2025 ri guajara,20,Tabela 19 - Caracterização Hospitalar por  Tipo - 2025 ri guajara,..\..\Desktop\tabelas-powerBI\5 Guajará\Tabela 19 - Caracterização Hospitalar por  Tipo - 2025 ri guajara.xlsx,Guajará
,I O B ,Hospital/Dia,5 Guajará,19,Caracterização Hospitalar por  Tipo - 2025 ri guajara,20,Tabela 19 - Caracterização Hospitalar por  Tipo - 2025 ri guajara,..\..\Desktop\tabelas-powerBI\5 Guajará\Tabela 19 - Caracterização Hospitalar por  Tipo - 2025 ri guajara.xlsx,Guajará
,INSTITUTO DE CIRURGIAS DA FACE ,Hospital/Dia,5 Guajará,19,Caracterização Hospitalar por  Tipo - 2025 ri guajara,20,Tabela 19 - Caracterização Hospitalar por  Tipo - 2025 ri guajara,..\..\Desktop\tabelas-powerBI\5 Guajará\Tabela 19 - Caracterização Hospitalar por  Tipo - 2025 ri guajara.xlsx,Guajará
,RHINO S ,Hospital/Dia,5 Guajará,19,Caracterização Hospitalar por  Tipo - 2025 ri guajara,20,Tabela 19 - Caracterização Hospitalar por  Tipo - 2025 ri guajara,..\..\Desktop\tabelas-powerBI\5 Guajará\Tabela 19 - Caracterização Hospitalar por  Tipo - 2025 ri guajara.xlsx,Guajará
,URE DIPE ,Hospital/Dia,5 Guajará,19,Caracterização Hospitalar por  Tipo - 2025 ri guajara,20,Tabela 19 - Caracterização Hospitalar por  Tipo - 2025 ri guajara,..\..\Desktop\tabelas-powerBI\5 Guajará\Tabela 19 - Caracterização Hospitalar por  Tipo - 2025 ri guajara.xlsx,Guajará
Marituba,HOSPITAL DA DIVINA PROVIDENCIA ,Hospital Geral,5 Guajará,19,Caracterização Hospitalar por  Tipo - 2025 ri guajara,20,Tabela 19 - Caracterização Hospitalar por  Tipo - 2025 ri guajara,..\..\Desktop\tabelas-powerBI\5 Guajará\Tabela 19 - Caracterização Hospitalar por  Tipo - 2025 ri guajara.xlsx,Guajará
,HOSPITAL DR AUGUSTO CHAVES ,Hospital Geral,5 Guajará,19,Caracterização Hospitalar por  Tipo - 2025 ri guajara,20,Tabela 19 - Caracterização Hospitalar por  Tipo - 2025 ri guajara,..\..\Desktop\tabelas-powerBI\5 Guajará\Tabela 19 - Caracterização Hospitalar por  Tipo - 2025 ri guajara.xlsx,Guajará
Fonte: DATASUS,,,5 Guajará,19,Caracterização Hospitalar por  Tipo - 2025 ri guajara,20,Tabela 19 - Caracterização Hospitalar por  Tipo - 2025 ri guajara,..\..\Desktop\tabelas-powerBI\5 Guajará\Tabela 19 - Caracterização Hospitalar por  Tipo - 2025 ri guajara.xlsx,Guajará
Elaboração: FAPESPA,,,5 Guajará,19,Caracterização Hospitalar por  Tipo - 2025 ri guajara,20,Tabela 19 - Caracterização Hospitalar por  Tipo - 2025 ri guajara,..\..\Desktop\tabelas-powerBI\5 Guajará\Tabela 19 - Caracterização Hospitalar por  Tipo - 2025 ri guajara.xlsx,Guajará
*Nota: Dados referentes a Novembro/2025.,,,5 Guajará,19,Caracterização Hospitalar por  Tipo - 2025 ri guajara,20,Tabela 19 - Caracterização Hospitalar por  Tipo - 2025 ri guajara,..\..\Desktop\tabelas-powerBI\5 Guajará\Tabela 19 - Caracterização Hospitalar por  Tipo - 2025 ri guajara.xlsx,Guajará
