Quatipuru,5,100,295,-,-,-,-,-,-,40.0,31.0,98.0,450.0,5298.0,3295.0,80,560,692,40.0,35.0,46.0,-,-,-,-,-,-,9 Rio Caeté,44,"Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri caete",20,"Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri caete","..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri caete.xlsx",Rio Caeté
Salinópolis,2,20,80,25,13,15,-,-,-,80.0,54.0,297.0,300.0,3600.0,3290.0,-,-,-,120.0,80.0,120.0,-,-,-,-,-,-,9 Rio Caeté,44,"Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri caete",20,"Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri caete","..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri caete.xlsx",Rio Caeté
Santa Luzia do Pará,-,-,-,-,-,-,-,-,-,250.0,246.0,935.0,850.0,10625.0,7225.0,-,-,-,350.0,346.0,488.0,-,-,-,-,-,-,9 Rio Caeté,44,"Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri caete",20,"Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri caete","..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri caete.xlsx",Rio Caeté
Santarém Novo,-,-,-,-,-,-,-,-,-,100.0,90.0,353.0,550.0,6600.0,4281.0,-,-,-,400.0,320.0,338.0,-,-,-,-,-,-,9 Rio Caeté,44,"Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri caete",20,"Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri caete","..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri caete.xlsx",Rio Caeté
São João de Pirabas,-,-,-,-,-,-,-,-,-,60.0,34.0,124.0,180.0,1916.0,1178.0,60,960,960,80.0,64.0,78.0,-,-,-,-,-,-,9 Rio Caeté,44,"Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri caete",20,"Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri caete","..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri caete.xlsx",Rio Caeté
Tracuateua,-,-,-,5,6,10,-,-,-,650.0,455.0,2264.0,2540.0,37980.0,25660.0,35,570,824,100.0,90.0,140.0,-,-,-,-,-,-,9 Rio Caeté,44,"Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri caete",20,"Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri caete","..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri caete.xlsx",Rio Caeté
Viseu,-,-,-,1930,5994,11323,-,-,-,160.0,152.0,629.0,4830.0,67504.0,45668.0,60,750,1365,140.0,126.0,227.0,-,-,-,-,-,-,9 Rio Caeté,44,"Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri caete",20,"Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri caete","..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri caete.xlsx",Rio Caeté
Fonte: IBGE/PAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,9 Rio Caeté,44,"Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri caete",20,"Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri caete","..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri caete.xlsx",Rio Caeté
Elaboração: FAPESPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,9 Rio Caeté,44,"Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri caete",20,"Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri caete","..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri caete.xlsx",Rio Caeté
Nota: A quantidade produzida de abacaxi é expressa em mil frutos,,,,,,,,,,,,,,,,,,,,,,,,,,,,9 Rio Caeté,44,"Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri caete",20,"Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri caete","..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri caete.xlsx",Rio Caeté
