Par,9274,290432,1084062,45449,148884,233792,17516,1213359,152720,4610,96067,161718,1192224,3751973,7307684,127,2802,12167,regiao,tabela_num,titulo,ano,arquivo,arquivo_path,aba,variavel,valor
RI Rio Caeté,14,202,697,2125,6206,11692,0,0,0,325,4369,5701,0,0,0,0,0,0,9 Rio Caeté,44,"Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri caete",20,"Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri caete","..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri caete.xlsx",Rio Caeté,21320,5130.0
Augusto Corrêa,3,38,148,30,36,66,-,-,-,25,419,629,-,-,-,-,-,-,9 Rio Caeté,44,"Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri caete",20,"Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri caete","..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri caete.xlsx",Rio Caeté,21320,100.0
Bonito,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,9 Rio Caeté,44,"Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri caete",20,"Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri caete","..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri caete.xlsx",Rio Caeté,21320,
Bragança,4,44,174,70,98,181,-,-,-,50,900,968,-,-,-,-,-,-,9 Rio Caeté,44,"Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri caete",20,"Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri caete","..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri caete.xlsx",Rio Caeté,21320,150.0
Cachoeira do Piriá,-,-,-,65,59,97,-,-,-,15,210,263,-,-,-,-,-,-,9 Rio Caeté,44,"Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri caete",20,"Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri caete","..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri caete.xlsx",Rio Caeté,21320,160.0
Capanema,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,9 Rio Caeté,44,"Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri caete",20,"Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri caete","..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri caete.xlsx",Rio Caeté,21320,3000.0
Nova Timboteua,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,9 Rio Caeté,44,"Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri caete",20,"Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri caete","..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri caete.xlsx",Rio Caeté,21320,180.0
Peixe-Boi,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,9 Rio Caeté,44,"Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri caete",20,"Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri caete","..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri caete.xlsx",Rio Caeté,21320,100.0
Primavera,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,9 Rio Caeté,44,"Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri caete",20,"Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri caete","..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri caete.xlsx",Rio Caeté,21320,100.0
Quatipuru,5,100,295,-,-,-,-,-,-,80,560,692,-,-,-,-,-,-,9 Rio Caeté,44,"Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri caete",20,"Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri caete","..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri caete.xlsx",Rio Caeté,21320,40.0
Salinópolis,2,20,80,25,13,15,-,-,-,-,-,-,-,-,-,-,-,-,9 Rio Caeté,44,"Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri caete",20,"Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri caete","..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri caete.xlsx",Rio Caeté,21320,80.0
Santa Luzia do Pará,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,9 Rio Caeté,44,"Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri caete",20,"Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri caete","..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri caete.xlsx",Rio Caeté,21320,250.0
Santarém Novo,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,9 Rio Caeté,44,"Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri caete",20,"Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri caete","..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri caete.xlsx",Rio Caeté,21320,100.0
São João de Pirabas,-,-,-,-,-,-,-,-,-,60,960,960,-,-,-,-,-,-,9 Rio Caeté,44,"Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri caete",20,"Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri caete","..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri caete.xlsx",Rio Caeté,21320,60.0
Tracuateua,-,-,-,5,6,10,-,-,-,35,570,824,-,-,-,-,-,-,9 Rio Caeté,44,"Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri caete",20,"Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri caete","..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri caete.xlsx",Rio Caeté,21320,650.0
Viseu,-,-,-,1930,5994,11323,-,-,-,60,750,1365,-,-,-,-,-,-,9 Rio Caeté,44,"Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri caete",20,"Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri caete","..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri caete.xlsx",Rio Caeté,21320,160.0
Fonte: IBGE/PAM,,,,,,,,,,,,,,,,,,,9 Rio Caeté,44,"Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri caete",20,"Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri caete","..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri caete.xlsx",Rio Caeté,21320,
Elaboração: FAPESPA,,,,,,,,,,,,,,,,,,,9 Rio Caeté,44,"Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri caete",20,"Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri caete","..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri caete.xlsx",Rio Caeté,21320,
Nota: A quantidade produzida de abacaxi é expressa em mil frutos,,,,,,,,,,,,,,,,,,,9 Rio Caeté,44,"Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri caete",20,"Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri caete","..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri caete.xlsx",Rio Caeté,21320,
RI Rio Caeté,14,202,697,2125,6206,11692,0,0,0,325,4369,5701,0,0,0,0,0,0,9 Rio Caeté,44,"Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri caete",20,"Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri caete","..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri caete.xlsx",Rio Caeté,15601,4188.0
Augusto Corrêa,3,38,148,30,36,66,-,-,-,25,419,629,-,-,-,-,-,-,9 Rio Caeté,44,"Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri caete",20,"Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri caete","..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri caete.xlsx",Rio Caeté,15601,40.0
Bonito,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,9 Rio Caeté,44,"Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri caete",20,"Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri caete","..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri caete.xlsx",Rio Caeté,15601,
Bragança,4,44,174,70,98,181,-,-,-,50,900,968,-,-,-,-,-,-,9 Rio Caeté,44,"Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri caete",20,"Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri caete","..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri caete.xlsx",Rio Caeté,15601,135.0
Cachoeira do Piriá,-,-,-,65,59,97,-,-,-,15,210,263,-,-,-,-,-,-,9 Rio Caeté,44,"Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri caete",20,"Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri caete","..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri caete.xlsx",Rio Caeté,15601,141.0
Capanema,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,9 Rio Caeté,44,"Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri caete",20,"Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri caete","..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri caete.xlsx",Rio Caeté,15601,2537.0
Nova Timboteua,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,9 Rio Caeté,44,"Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri caete",20,"Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri caete","..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri caete.xlsx",Rio Caeté,15601,118.0
Peixe-Boi,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,9 Rio Caeté,44,"Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri caete",20,"Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri caete","..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri caete.xlsx",Rio Caeté,15601,75.0
Primavera,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,9 Rio Caeté,44,"Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri caete",20,"Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri caete","..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri caete.xlsx",Rio Caeté,15601,80.0
Quatipuru,5,100,295,-,-,-,-,-,-,80,560,692,-,-,-,-,-,-,9 Rio Caeté,44,"Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri caete",20,"Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri caete","..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri caete.xlsx",Rio Caeté,15601,31.0
Salinópolis,2,20,80,25,13,15,-,-,-,-,-,-,-,-,-,-,-,-,9 Rio Caeté,44,"Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri caete",20,"Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri caete","..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri caete.xlsx",Rio Caeté,15601,54.0
Santa Luzia do Pará,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,9 Rio Caeté,44,"Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri caete",20,"Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri caete","..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri caete.xlsx",Rio Caeté,15601,246.0
Santarém Novo,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,9 Rio Caeté,44,"Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri caete",20,"Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri caete","..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri caete.xlsx",Rio Caeté,15601,90.0
São João de Pirabas,-,-,-,-,-,-,-,-,-,60,960,960,-,-,-,-,-,-,9 Rio Caeté,44,"Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri caete",20,"Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri caete","..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri caete.xlsx",Rio Caeté,15601,34.0
Tracuateua,-,-,-,5,6,10,-,-,-,35,570,824,-,-,-,-,-,-,9 Rio Caeté,44,"Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri caete",20,"Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri caete","..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 44 - Área colhida (Hectares), Quantidade Produzida (Toneladas) e Valor (Mil Reais) da Produção por Tipo de Lavoura Temporária - 2024 ri caete.xlsx",Rio Caeté,15601,455.0
