Par,27792,9307,regiao,tabela_num,titulo,ano,arquivo,arquivo_path,aba,variavel,valor
Nova Timboteua,1,5,9 Rio Caeté,25,Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio caete,20,Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio caete,..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio caete.xlsx,Rio Caeté,117832,1.0
Peixe-Boi,-,6,9 Rio Caeté,25,Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio caete,20,Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio caete,..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio caete.xlsx,Rio Caeté,117832,152.0
Primavera,-,46,9 Rio Caeté,25,Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio caete,20,Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio caete,..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio caete.xlsx,Rio Caeté,117832,190.0
Quatipuru,-,-,9 Rio Caeté,25,Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio caete,20,Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio caete,..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio caete.xlsx,Rio Caeté,117832,5.0
Salinópolis,-,41,9 Rio Caeté,25,Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio caete,20,Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio caete,..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio caete.xlsx,Rio Caeté,117832,34.0
Santa Luzia do Pará,-,-,9 Rio Caeté,25,Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio caete,20,Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio caete,..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio caete.xlsx,Rio Caeté,117832,16.0
Santarém Novo,-,-,9 Rio Caeté,25,Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio caete,20,Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio caete,..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio caete.xlsx,Rio Caeté,117832,
São João de Pirabas,-,-,9 Rio Caeté,25,Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio caete,20,Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio caete,..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio caete.xlsx,Rio Caeté,117832,57.0
Tracuateua,75,-,9 Rio Caeté,25,Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio caete,20,Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio caete,..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio caete.xlsx,Rio Caeté,117832,
Viseu,1,3,9 Rio Caeté,25,Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio caete,20,Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio caete,..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio caete.xlsx,Rio Caeté,117832,9.0
Fonte: MTE-RAIS,,,9 Rio Caeté,25,Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio caete,20,Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio caete,..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio caete.xlsx,Rio Caeté,117832,
Elaboração: FAPESPA,,,9 Rio Caeté,25,Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio caete,20,Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio caete,..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio caete.xlsx,Rio Caeté,117832,
RI Rio Caeté,90,175,9 Rio Caeté,25,Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio caete,20,Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio caete,..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio caete.xlsx,Rio Caeté,99624,1941.0
Augusto Corrêa,-,5,9 Rio Caeté,25,Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio caete,20,Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio caete,..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio caete.xlsx,Rio Caeté,99624,16.0
Bonito,-,-,9 Rio Caeté,25,Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio caete,20,Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio caete,..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio caete.xlsx,Rio Caeté,99624,
Bragança,-,27,9 Rio Caeté,25,Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio caete,20,Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio caete,..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio caete.xlsx,Rio Caeté,99624,400.0
Cachoeira do Piriá,13,-,9 Rio Caeté,25,Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio caete,20,Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio caete,..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio caete.xlsx,Rio Caeté,99624,8.0
Capanema,-,42,9 Rio Caeté,25,Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio caete,20,Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio caete,..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio caete.xlsx,Rio Caeté,99624,471.0
Nova Timboteua,1,5,9 Rio Caeté,25,Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio caete,20,Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio caete,..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio caete.xlsx,Rio Caeté,99624,5.0
Peixe-Boi,-,6,9 Rio Caeté,25,Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio caete,20,Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio caete,..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio caete.xlsx,Rio Caeté,99624,
Primavera,-,46,9 Rio Caeté,25,Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio caete,20,Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio caete,..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio caete.xlsx,Rio Caeté,99624,6.0
Quatipuru,-,-,9 Rio Caeté,25,Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio caete,20,Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio caete,..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio caete.xlsx,Rio Caeté,99624,1.0
Salinópolis,-,41,9 Rio Caeté,25,Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio caete,20,Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio caete,..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio caete.xlsx,Rio Caeté,99624,1009.0
Santa Luzia do Pará,-,-,9 Rio Caeté,25,Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio caete,20,Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio caete,..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio caete.xlsx,Rio Caeté,99624,10.0
Santarém Novo,-,-,9 Rio Caeté,25,Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio caete,20,Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio caete,..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio caete.xlsx,Rio Caeté,99624,2.0
São João de Pirabas,-,-,9 Rio Caeté,25,Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio caete,20,Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio caete,..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio caete.xlsx,Rio Caeté,99624,3.0
Tracuateua,75,-,9 Rio Caeté,25,Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio caete,20,Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio caete,..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio caete.xlsx,Rio Caeté,99624,10.0
Viseu,1,3,9 Rio Caeté,25,Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio caete,20,Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio caete,..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio caete.xlsx,Rio Caeté,99624,
Fonte: MTE-RAIS,,,9 Rio Caeté,25,Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio caete,20,Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio caete,..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio caete.xlsx,Rio Caeté,99624,
Elaboração: FAPESPA,,,9 Rio Caeté,25,Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio caete,20,Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio caete,..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio caete.xlsx,Rio Caeté,99624,
RI Rio Caeté,90,175,9 Rio Caeté,25,Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio caete,20,Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio caete,..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio caete.xlsx,Rio Caeté,261547,9769.0
Augusto Corrêa,-,5,9 Rio Caeté,25,Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio caete,20,Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio caete,..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio caete.xlsx,Rio Caeté,261547,156.0
Bonito,-,-,9 Rio Caeté,25,Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio caete,20,Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio caete,..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio caete.xlsx,Rio Caeté,261547,32.0
Bragança,-,27,9 Rio Caeté,25,Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio caete,20,Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio caete,..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio caete.xlsx,Rio Caeté,261547,2715.0
Cachoeira do Piriá,13,-,9 Rio Caeté,25,Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio caete,20,Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio caete,..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio caete.xlsx,Rio Caeté,261547,56.0
Capanema,-,42,9 Rio Caeté,25,Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio caete,20,Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio caete,..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio caete.xlsx,Rio Caeté,261547,4517.0
Nova Timboteua,1,5,9 Rio Caeté,25,Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio caete,20,Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio caete,..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio caete.xlsx,Rio Caeté,261547,112.0
Peixe-Boi,-,6,9 Rio Caeté,25,Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio caete,20,Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio caete,..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio caete.xlsx,Rio Caeté,261547,29.0
Primavera,-,46,9 Rio Caeté,25,Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio caete,20,Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio caete,..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio caete.xlsx,Rio Caeté,261547,59.0
Quatipuru,-,-,9 Rio Caeté,25,Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio caete,20,Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio caete,..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio caete.xlsx,Rio Caeté,261547,31.0
Salinópolis,-,41,9 Rio Caeté,25,Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio caete,20,Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio caete,..\..\Desktop\tabelas-powerBI\9 Rio Caeté\Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri rio caete.xlsx,Rio Caeté,261547,1638.0
