tema;indicador;ri;localidade;nivel1;nivel2;nivel3;ano;valor
Mercado de Trabalho;Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE);Baixo Amazonas;Oriximiná;Total;-;-;2024;9927,000000000000
Mercado de Trabalho;Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE);Rio Capim;Ourém;Total;-;-;2015;567,000000000000
Mercado de Trabalho;Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE);Rio Capim;Ourém;Total;-;-;2016;557,000000000000
Mercado de Trabalho;Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE);Rio Capim;Ourém;Total;-;-;2017;520,000000000000
Mercado de Trabalho;Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE);Rio Capim;Ourém;Total;-;-;2018;885,000000000000
Mercado de Trabalho;Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE);Rio Capim;Ourém;Total;-;-;2019;199,000000000000
Mercado de Trabalho;Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE);Rio Capim;Ourém;Total;-;-;2021;877,000000000000
Mercado de Trabalho;Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE);Rio Capim;Ourém;Total;-;-;2023;342,000000000000
Mercado de Trabalho;Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE);Rio Capim;Ourém;Total;-;-;2024;1844,000000000000
Mercado de Trabalho;Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE);Araguaia;Ourilândia do Norte;Total;-;-;2015;3550,000000000000
Mercado de Trabalho;Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE);Araguaia;Ourilândia do Norte;Total;-;-;2016;3166,000000000000
Mercado de Trabalho;Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE);Araguaia;Ourilândia do Norte;Total;-;-;2017;2729,000000000000
Mercado de Trabalho;Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE);Araguaia;Ourilândia do Norte;Total;-;-;2018;2646,000000000000
Mercado de Trabalho;Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE);Araguaia;Ourilândia do Norte;Total;-;-;2019;3242,000000000000
Mercado de Trabalho;Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE);Araguaia;Ourilândia do Norte;Total;-;-;2021;3549,000000000000
Mercado de Trabalho;Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE);Araguaia;Ourilândia do Norte;Total;-;-;2023;4124,000000000000
Mercado de Trabalho;Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE);Araguaia;Ourilândia do Norte;Total;-;-;2024;5850,000000000000
Mercado de Trabalho;Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE);Xingu;Pacajá;Total;-;-;2015;2084,000000000000
Mercado de Trabalho;Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE);Xingu;Pacajá;Total;-;-;2016;2120,000000000000
Mercado de Trabalho;Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE);Xingu;Pacajá;Total;-;-;2017;3274,000000000000
Mercado de Trabalho;Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE);Xingu;Pacajá;Total;-;-;2018;3441,000000000000
Mercado de Trabalho;Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE);Xingu;Pacajá;Total;-;-;2019;2551,000000000000
Mercado de Trabalho;Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE);Xingu;Pacajá;Total;-;-;2021;2942,000000000000
Mercado de Trabalho;Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE);Xingu;Pacajá;Total;-;-;2023;1510,000000000000
Mercado de Trabalho;Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE);Xingu;Pacajá;Total;-;-;2024;2741,000000000000
Mercado de Trabalho;Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE);Carajás;Palestina do Pará;Total;-;-;2015;392,000000000000
Mercado de Trabalho;Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE);Carajás;Palestina do Pará;Total;-;-;2016;452,000000000000
Mercado de Trabalho;Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE);Carajás;Palestina do Pará;Total;-;-;2017;447,000000000000
Mercado de Trabalho;Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE);Carajás;Palestina do Pará;Total;-;-;2018;451,000000000000
Mercado de Trabalho;Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE);Carajás;Palestina do Pará;Total;-;-;2019;493,000000000000
Mercado de Trabalho;Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE);Carajás;Palestina do Pará;Total;-;-;2021;478,000000000000
Mercado de Trabalho;Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE);Carajás;Palestina do Pará;Total;-;-;2023;240,000000000000
Mercado de Trabalho;Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE);Carajás;Palestina do Pará;Total;-;-;2024;722,000000000000
Mercado de Trabalho;Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE);Rio Capim;Paragominas;Total;-;-;2015;18482,000000000000
Mercado de Trabalho;Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE);Rio Capim;Paragominas;Total;-;-;2016;17675,000000000000
Mercado de Trabalho;Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE);Rio Capim;Paragominas;Total;-;-;2017;19712,000000000000
Mercado de Trabalho;Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE);Rio Capim;Paragominas;Total;-;-;2018;18284,000000000000
Mercado de Trabalho;Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE);Rio Capim;Paragominas;Total;-;-;2019;18642,000000000000
Mercado de Trabalho;Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE);Rio Capim;Paragominas;Total;-;-;2021;20298,000000000000
Mercado de Trabalho;Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE);Rio Capim;Paragominas;Total;-;-;2023;22203,000000000000
Mercado de Trabalho;Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE);Rio Capim;Paragominas;Total;-;-;2024;25659,000000000000
Mercado de Trabalho;Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE);Carajás;Parauapebas;Total;-;-;2015;48991,000000000000
Mercado de Trabalho;Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE);Carajás;Parauapebas;Total;-;-;2016;47353,000000000000
Mercado de Trabalho;Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE);Carajás;Parauapebas;Total;-;-;2017;42945,000000000000
Mercado de Trabalho;Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE);Carajás;Parauapebas;Total;-;-;2018;43702,000000000000
Mercado de Trabalho;Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE);Carajás;Parauapebas;Total;-;-;2019;52372,000000000000
Mercado de Trabalho;Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE);Carajás;Parauapebas;Total;-;-;2021;71477,000000000000
Mercado de Trabalho;Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE);Carajás;Parauapebas;Total;-;-;2023;69143,000000000000
Mercado de Trabalho;Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE);Carajás;Parauapebas;Total;-;-;2024;80334,000000000000
Mercado de Trabalho;Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE);Araguaia;Pau D'Arco;Total;-;-;2015;704,000000000000
Mercado de Trabalho;Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE);Araguaia;Pau D'Arco;Total;-;-;2016;553,000000000000
Mercado de Trabalho;Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE);Araguaia;Pau D'Arco;Total;-;-;2017;594,000000000000
Mercado de Trabalho;Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE);Araguaia;Pau D'Arco;Total;-;-;2018;579,000000000000
Mercado de Trabalho;Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE);Araguaia;Pau D'Arco;Total;-;-;2019;634,000000000000
Mercado de Trabalho;Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE);Araguaia;Pau D'Arco;Total;-;-;2021;787,000000000000
Mercado de Trabalho;Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE);Araguaia;Pau D'Arco;Total;-;-;2023;435,000000000000
Mercado de Trabalho;Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE);Araguaia;Pau D'Arco;Total;-;-;2024;706,000000000000
Mercado de Trabalho;Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE);Rio Caeté;Peixe-Boi;Total;-;-;2015;501,000000000000
Mercado de Trabalho;Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE);Rio Caeté;Peixe-Boi;Total;-;-;2016;513,000000000000
Mercado de Trabalho;Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE);Rio Caeté;Peixe-Boi;Total;-;-;2017;496,000000000000
Mercado de Trabalho;Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE);Rio Caeté;Peixe-Boi;Total;-;-;2018;380,000000000000
Mercado de Trabalho;Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE);Rio Caeté;Peixe-Boi;Total;-;-;2019;300,000000000000
Mercado de Trabalho;Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE);Rio Caeté;Peixe-Boi;Total;-;-;2021;327,000000000000
Mercado de Trabalho;Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE);Rio Caeté;Peixe-Boi;Total;-;-;2023;317,000000000000
Mercado de Trabalho;Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE);Rio Caeté;Peixe-Boi;Total;-;-;2024;630,000000000000
Mercado de Trabalho;Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE);Carajás;Piçarra;Total;-;-;2015;1326,000000000000
Mercado de Trabalho;Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE);Carajás;Piçarra;Total;-;-;2016;1022,000000000000
Mercado de Trabalho;Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE);Carajás;Piçarra;Total;-;-;2017;1172,000000000000
Mercado de Trabalho;Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE);Carajás;Piçarra;Total;-;-;2018;1147,000000000000
Mercado de Trabalho;Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE);Carajás;Piçarra;Total;-;-;2019;1325,000000000000
Mercado de Trabalho;Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE);Carajás;Piçarra;Total;-;-;2021;1268,000000000000
Mercado de Trabalho;Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE);Carajás;Piçarra;Total;-;-;2023;842,000000000000
Mercado de Trabalho;Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE);Carajás;Piçarra;Total;-;-;2024;1238,000000000000
Mercado de Trabalho;Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE);Xingu;Placas;Total;-;-;2015;1050,000000000000
Mercado de Trabalho;Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE);Xingu;Placas;Total;-;-;2016;884,000000000000
Mercado de Trabalho;Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE);Xingu;Placas;Total;-;-;2017;783,000000000000
Mercado de Trabalho;Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE);Xingu;Placas;Total;-;-;2018;842,000000000000
Mercado de Trabalho;Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE);Xingu;Placas;Total;-;-;2019;946,000000000000
Mercado de Trabalho;Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE);Xingu;Placas;Total;-;-;2021;1432,000000000000
Mercado de Trabalho;Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE);Xingu;Placas;Total;-;-;2023;289,000000000000
Mercado de Trabalho;Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE);Xingu;Placas;Total;-;-;2024;833,000000000000
Mercado de Trabalho;Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE);Marajó;Ponta de Pedras;Total;-;-;2015;1498,000000000000
Mercado de Trabalho;Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE);Marajó;Ponta de Pedras;Total;-;-;2016;1299,000000000000
Mercado de Trabalho;Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE);Marajó;Ponta de Pedras;Total;-;-;2017;1109,000000000000
Mercado de Trabalho;Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE);Marajó;Ponta de Pedras;Total;-;-;2018;1322,000000000000
Mercado de Trabalho;Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE);Marajó;Ponta de Pedras;Total;-;-;2019;1207,000000000000
Mercado de Trabalho;Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE);Marajó;Ponta de Pedras;Total;-;-;2021;1830,000000000000
Mercado de Trabalho;Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE);Marajó;Ponta de Pedras;Total;-;-;2023;238,000000000000
Mercado de Trabalho;Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE);Marajó;Ponta de Pedras;Total;-;-;2024;1045,000000000000
Mercado de Trabalho;Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE);Marajó;Portel;Total;-;-;2015;3621,000000000000
Mercado de Trabalho;Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE);Marajó;Portel;Total;-;-;2016;2611,000000000000
Mercado de Trabalho;Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE);Marajó;Portel;Total;-;-;2017;3979,000000000000
Mercado de Trabalho;Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE);Marajó;Portel;Total;-;-;2018;3860,000000000000
Mercado de Trabalho;Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE);Marajó;Portel;Total;-;-;2019;4189,000000000000
Mercado de Trabalho;Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE);Marajó;Portel;Total;-;-;2021;3376,000000000000
Mercado de Trabalho;Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE);Marajó;Portel;Total;-;-;2023;1185,000000000000
Mercado de Trabalho;Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE);Marajó;Portel;Total;-;-;2024;6911,000000000000
Mercado de Trabalho;Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE);Xingu;Porto de Moz;Total;-;-;2015;1531,000000000000
Mercado de Trabalho;Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE);Xingu;Porto de Moz;Total;-;-;2016;1342,000000000000
Mercado de Trabalho;Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE);Xingu;Porto de Moz;Total;-;-;2017;1718,000000000000
Mercado de Trabalho;Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE);Xingu;Porto de Moz;Total;-;-;2018;2074,000000000000
Mercado de Trabalho;Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE);Xingu;Porto de Moz;Total;-;-;2019;1694,000000000000
Mercado de Trabalho;Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE);Xingu;Porto de Moz;Total;-;-;2021;2497,000000000000
Mercado de Trabalho;Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE);Xingu;Porto de Moz;Total;-;-;2023;241,000000000000
Mercado de Trabalho;Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE);Xingu;Porto de Moz;Total;-;-;2024;1961,000000000000
Mercado de Trabalho;Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE);Baixo Amazonas;Prainha;Total;-;-;2015;1368,000000000000
Mercado de Trabalho;Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE);Baixo Amazonas;Prainha;Total;-;-;2016;1176,000000000000
Mercado de Trabalho;Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE);Baixo Amazonas;Prainha;Total;-;-;2017;1850,000000000000
Mercado de Trabalho;Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE);Baixo Amazonas;Prainha;Total;-;-;2018;1483,000000000000
Mercado de Trabalho;Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE);Baixo Amazonas;Prainha;Total;-;-;2019;1386,000000000000
Mercado de Trabalho;Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE);Baixo Amazonas;Prainha;Total;-;-;2021;1689,000000000000
Mercado de Trabalho;Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE);Baixo Amazonas;Prainha;Total;-;-;2023;262,000000000000
Mercado de Trabalho;Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE);Baixo Amazonas;Prainha;Total;-;-;2024;3032,000000000000
Mercado de Trabalho;Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE);Rio Caeté;Primavera;Total;-;-;2015;750,000000000000
Mercado de Trabalho;Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE);Rio Caeté;Primavera;Total;-;-;2016;692,000000000000
Mercado de Trabalho;Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE);Rio Caeté;Primavera;Total;-;-;2017;647,000000000000
Mercado de Trabalho;Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE);Rio Caeté;Primavera;Total;-;-;2018;656,000000000000
Mercado de Trabalho;Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE);Rio Caeté;Primavera;Total;-;-;2019;706,000000000000
Mercado de Trabalho;Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE);Rio Caeté;Primavera;Total;-;-;2021;650,000000000000
Mercado de Trabalho;Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE);Rio Caeté;Primavera;Total;-;-;2023;364,000000000000
Mercado de Trabalho;Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE);Rio Caeté;Primavera;Total;-;-;2024;1197,000000000000
Mercado de Trabalho;Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE);Rio Caeté;Quatipuru;Total;-;-;2015;700,000000000000
Mercado de Trabalho;Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE);Rio Caeté;Quatipuru;Total;-;-;2016;696,000000000000
Mercado de Trabalho;Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE);Rio Caeté;Quatipuru;Total;-;-;2017;582,000000000000
Mercado de Trabalho;Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE);Rio Caeté;Quatipuru;Total;-;-;2018;534,000000000000
Mercado de Trabalho;Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE);Rio Caeté;Quatipuru;Total;-;-;2019;467,000000000000
Mercado de Trabalho;Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE);Rio Caeté;Quatipuru;Total;-;-;2021;622,000000000000
Mercado de Trabalho;Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE);Rio Caeté;Quatipuru;Total;-;-;2023;53,000000000000
Mercado de Trabalho;Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE);Rio Caeté;Quatipuru;Total;-;-;2024;985,000000000000
Mercado de Trabalho;Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE);Araguaia;Redenção;Total;-;-;2015;12753,000000000000
Mercado de Trabalho;Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE);Araguaia;Redenção;Total;-;-;2016;12821,000000000000
Mercado de Trabalho;Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE);Araguaia;Redenção;Total;-;-;2017;12719,000000000000
Mercado de Trabalho;Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE);Araguaia;Redenção;Total;-;-;2018;12422,000000000000
Mercado de Trabalho;Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE);Araguaia;Redenção;Total;-;-;2019;12658,000000000000
Mercado de Trabalho;Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE);Araguaia;Redenção;Total;-;-;2021;13455,000000000000
Mercado de Trabalho;Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE);Araguaia;Redenção;Total;-;-;2023;15230,000000000000
Mercado de Trabalho;Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE);Araguaia;Redenção;Total;-;-;2024;19276,000000000000
Mercado de Trabalho;Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE);Araguaia;Rio Maria;Total;-;-;2015;2705,000000000000
Mercado de Trabalho;Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE);Araguaia;Rio Maria;Total;-;-;2016;2491,000000000000
Mercado de Trabalho;Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE);Araguaia;Rio Maria;Total;-;-;2017;2742,000000000000
Mercado de Trabalho;Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE);Araguaia;Rio Maria;Total;-;-;2018;2722,000000000000
Mercado de Trabalho;Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE);Araguaia;Rio Maria;Total;-;-;2019;2844,000000000000
Mercado de Trabalho;Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE);Araguaia;Rio Maria;Total;-;-;2021;3098,000000000000
Mercado de Trabalho;Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE);Araguaia;Rio Maria;Total;-;-;2023;2897,000000000000
Mercado de Trabalho;Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE);Araguaia;Rio Maria;Total;-;-;2024;4454,000000000000
Mercado de Trabalho;Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE);Rio Capim;Rondon do Pará;Total;-;-;2015;4580,000000000000
Mercado de Trabalho;Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE);Rio Capim;Rondon do Pará;Total;-;-;2016;4341,000000000000
Mercado de Trabalho;Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE);Rio Capim;Rondon do Pará;Total;-;-;2017;4105,000000000000
Mercado de Trabalho;Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE);Rio Capim;Rondon do Pará;Total;-;-;2018;3805,000000000000
Mercado de Trabalho;Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE);Rio Capim;Rondon do Pará;Total;-;-;2019;3952,000000000000
Mercado de Trabalho;Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE);Rio Capim;Rondon do Pará;Total;-;-;2021;3592,000000000000
Mercado de Trabalho;Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE);Rio Capim;Rondon do Pará;Total;-;-;2023;3382,000000000000
Mercado de Trabalho;Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE);Rio Capim;Rondon do Pará;Total;-;-;2024;4582,000000000000
Mercado de Trabalho;Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE);Tapajós;Rurópolis;Total;-;-;2015;2023,000000000000
Mercado de Trabalho;Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE);Tapajós;Rurópolis;Total;-;-;2016;1709,000000000000
Mercado de Trabalho;Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE);Tapajós;Rurópolis;Total;-;-;2017;1729,000000000000
Mercado de Trabalho;Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE);Tapajós;Rurópolis;Total;-;-;2018;1858,000000000000
Mercado de Trabalho;Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE);Tapajós;Rurópolis;Total;-;-;2019;1815,000000000000
Mercado de Trabalho;Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE);Tapajós;Rurópolis;Total;-;-;2021;2248,000000000000
Mercado de Trabalho;Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE);Tapajós;Rurópolis;Total;-;-;2023;1103,000000000000
Mercado de Trabalho;Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE);Tapajós;Rurópolis;Total;-;-;2024;2555,000000000000
Mercado de Trabalho;Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE);Rio Caeté;Salinópolis;Total;-;-;2015;2959,000000000000
Mercado de Trabalho;Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE);Rio Caeté;Salinópolis;Total;-;-;2016;3490,000000000000
Mercado de Trabalho;Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE);Rio Caeté;Salinópolis;Total;-;-;2017;3590,000000000000
Mercado de Trabalho;Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE);Rio Caeté;Salinópolis;Total;-;-;2018;3861,000000000000
Mercado de Trabalho;Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE);Rio Caeté;Salinópolis;Total;-;-;2019;3737,000000000000
Mercado de Trabalho;Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE);Rio Caeté;Salinópolis;Total;-;-;2021;4304,000000000000
Mercado de Trabalho;Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE);Rio Caeté;Salinópolis;Total;-;-;2023;4607,000000000000
Mercado de Trabalho;Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE);Rio Caeté;Salinópolis;Total;-;-;2024;6153,000000000000
Mercado de Trabalho;Tabela 24 - Vínculos Empregatícios no Emprego Formal por Grande Setor (IBGE);Marajó;Salvaterra;Total;-;-;2015;821,000000000000
