Par,27792,9307,regiao,tabela_num,titulo,ano,arquivo,arquivo_path,aba,variavel,valor
Sapucaia,-,-,2 Araguaia,25,Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri araguaia,20,Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri araguaia,..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri araguaia.xlsx,Araguaia,261547,123.0
Tucumã,344,15,2 Araguaia,25,Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri araguaia,20,Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri araguaia,..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri araguaia.xlsx,Araguaia,261547,1328.0
Xinguara,44,33,2 Araguaia,25,Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri araguaia,20,Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri araguaia,..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri araguaia.xlsx,Araguaia,261547,3261.0
Fonte: MTE-RAIS,,,2 Araguaia,25,Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri araguaia,20,Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri araguaia,..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri araguaia.xlsx,Araguaia,261547,
Elaboração: FAPESPA,,,2 Araguaia,25,Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri araguaia,20,Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri araguaia,..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri araguaia.xlsx,Araguaia,261547,
RI Araguaia,2335,255,2 Araguaia,25,Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri araguaia,20,Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri araguaia,..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri araguaia.xlsx,Araguaia,444602,17243.0
Água Azul do Norte,600,-,2 Araguaia,25,Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri araguaia,20,Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri araguaia,..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri araguaia.xlsx,Araguaia,444602,153.0
Bannach,-,-,2 Araguaia,25,Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri araguaia,20,Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri araguaia,..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri araguaia.xlsx,Araguaia,444602,14.0
Conceição do Araguaia,13,15,2 Araguaia,25,Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri araguaia,20,Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri araguaia,..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri araguaia.xlsx,Araguaia,444602,1043.0
Cumaru do Norte,-,-,2 Araguaia,25,Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri araguaia,20,Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri araguaia,..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri araguaia.xlsx,Araguaia,444602,44.0
Floresta do Araguaia,53,-,2 Araguaia,25,Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri araguaia,20,Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri araguaia,..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri araguaia.xlsx,Araguaia,444602,126.0
Ourilândia do Norte,1062,4,2 Araguaia,25,Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri araguaia,20,Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri araguaia,..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri araguaia.xlsx,Araguaia,444602,1835.0
Pau D'Arco,-,47,2 Araguaia,25,Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri araguaia,20,Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri araguaia,..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri araguaia.xlsx,Araguaia,444602,46.0
Redenção,54,88,2 Araguaia,25,Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri araguaia,20,Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri araguaia,..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri araguaia.xlsx,Araguaia,444602,7133.0
Rio Maria,10,40,2 Araguaia,25,Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri araguaia,20,Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri araguaia,..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri araguaia.xlsx,Araguaia,444602,645.0
Santa Maria das Barreiras,87,-,2 Araguaia,25,Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri araguaia,20,Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri araguaia,..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri araguaia.xlsx,Araguaia,444602,162.0
Santana do Araguaia,45,8,2 Araguaia,25,Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri araguaia,20,Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri araguaia,..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri araguaia.xlsx,Araguaia,444602,728.0
São Félix do Xingu,23,5,2 Araguaia,25,Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri araguaia,20,Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri araguaia,..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri araguaia.xlsx,Araguaia,444602,1324.0
Sapucaia,-,-,2 Araguaia,25,Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri araguaia,20,Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri araguaia,..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri araguaia.xlsx,Araguaia,444602,21.0
Tucumã,344,15,2 Araguaia,25,Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri araguaia,20,Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri araguaia,..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri araguaia.xlsx,Araguaia,444602,1942.0
Xinguara,44,33,2 Araguaia,25,Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri araguaia,20,Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri araguaia,..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri araguaia.xlsx,Araguaia,444602,2027.0
Fonte: MTE-RAIS,,,2 Araguaia,25,Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri araguaia,20,Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri araguaia,..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri araguaia.xlsx,Araguaia,444602,
Elaboração: FAPESPA,,,2 Araguaia,25,Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri araguaia,20,Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri araguaia,..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri araguaia.xlsx,Araguaia,444602,
RI Araguaia,2335,255,2 Araguaia,25,Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri araguaia,20,Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri araguaia,..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri araguaia.xlsx,Araguaia,423642,17404.0
Água Azul do Norte,600,-,2 Araguaia,25,Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri araguaia,20,Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri araguaia,..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri araguaia.xlsx,Araguaia,423642,361.0
Bannach,-,-,2 Araguaia,25,Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri araguaia,20,Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri araguaia,..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri araguaia.xlsx,Araguaia,423642,117.0
Conceição do Araguaia,13,15,2 Araguaia,25,Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri araguaia,20,Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri araguaia,..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri araguaia.xlsx,Araguaia,423642,940.0
Cumaru do Norte,-,-,2 Araguaia,25,Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri araguaia,20,Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri araguaia,..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri araguaia.xlsx,Araguaia,423642,468.0
Floresta do Araguaia,53,-,2 Araguaia,25,Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri araguaia,20,Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri araguaia,..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri araguaia.xlsx,Araguaia,423642,1861.0
Ourilândia do Norte,1062,4,2 Araguaia,25,Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri araguaia,20,Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri araguaia,..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri araguaia.xlsx,Araguaia,423642,742.0
Pau D'Arco,-,47,2 Araguaia,25,Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri araguaia,20,Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri araguaia,..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri araguaia.xlsx,Araguaia,423642,274.0
Redenção,54,88,2 Araguaia,25,Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri araguaia,20,Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri araguaia,..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri araguaia.xlsx,Araguaia,423642,3404.0
Rio Maria,10,40,2 Araguaia,25,Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri araguaia,20,Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri araguaia,..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri araguaia.xlsx,Araguaia,423642,1430.0
Santa Maria das Barreiras,87,-,2 Araguaia,25,Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri araguaia,20,Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri araguaia,..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri araguaia.xlsx,Araguaia,423642,1860.0
Santana do Araguaia,45,8,2 Araguaia,25,Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri araguaia,20,Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri araguaia,..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri araguaia.xlsx,Araguaia,423642,1262.0
São Félix do Xingu,23,5,2 Araguaia,25,Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri araguaia,20,Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri araguaia,..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri araguaia.xlsx,Araguaia,423642,1919.0
Sapucaia,-,-,2 Araguaia,25,Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri araguaia,20,Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri araguaia,..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri araguaia.xlsx,Araguaia,423642,183.0
Tucumã,344,15,2 Araguaia,25,Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri araguaia,20,Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri araguaia,..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri araguaia.xlsx,Araguaia,423642,675.0
Xinguara,44,33,2 Araguaia,25,Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri araguaia,20,Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri araguaia,..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri araguaia.xlsx,Araguaia,423642,1908.0
Fonte: MTE-RAIS,,,2 Araguaia,25,Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri araguaia,20,Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri araguaia,..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri araguaia.xlsx,Araguaia,423642,
Elaboração: FAPESPA,,,2 Araguaia,25,Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri araguaia,20,Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri araguaia,..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri araguaia.xlsx,Araguaia,423642,
RI Araguaia,2335,255,2 Araguaia,25,Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri araguaia,20,Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri araguaia,..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri araguaia.xlsx,Araguaia,61317,13754.0
Água Azul do Norte,600,-,2 Araguaia,25,Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri araguaia,20,Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri araguaia,..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri araguaia.xlsx,Araguaia,61317,844.0
Bannach,-,-,2 Araguaia,25,Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri araguaia,20,Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri araguaia,..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri araguaia.xlsx,Araguaia,61317,433.0
Conceição do Araguaia,13,15,2 Araguaia,25,Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri araguaia,20,Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri araguaia,..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri araguaia.xlsx,Araguaia,61317,533.0
Cumaru do Norte,-,-,2 Araguaia,25,Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri araguaia,20,Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri araguaia,..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri araguaia.xlsx,Araguaia,61317,1600.0
Floresta do Araguaia,53,-,2 Araguaia,25,Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri araguaia,20,Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri araguaia,..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri araguaia.xlsx,Araguaia,61317,291.0
Ourilândia do Norte,1062,4,2 Araguaia,25,Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri araguaia,20,Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri araguaia,..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri araguaia.xlsx,Araguaia,61317,173.0
Pau D'Arco,-,47,2 Araguaia,25,Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri araguaia,20,Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri araguaia,..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri araguaia.xlsx,Araguaia,61317,256.0
Redenção,54,88,2 Araguaia,25,Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri araguaia,20,Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri araguaia,..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri araguaia.xlsx,Araguaia,61317,998.0
Rio Maria,10,40,2 Araguaia,25,Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri araguaia,20,Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri araguaia,..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri araguaia.xlsx,Araguaia,61317,732.0
Santa Maria das Barreiras,87,-,2 Araguaia,25,Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri araguaia,20,Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri araguaia,..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri araguaia.xlsx,Araguaia,61317,1733.0
Santana do Araguaia,45,8,2 Araguaia,25,Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri araguaia,20,Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri araguaia,..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri araguaia.xlsx,Araguaia,61317,1893.0
São Félix do Xingu,23,5,2 Araguaia,25,Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri araguaia,20,Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri araguaia,..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri araguaia.xlsx,Araguaia,61317,2154.0
Sapucaia,-,-,2 Araguaia,25,Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri araguaia,20,Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri araguaia,..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri araguaia.xlsx,Araguaia,61317,589.0
Tucumã,344,15,2 Araguaia,25,Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri araguaia,20,Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri araguaia,..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri araguaia.xlsx,Araguaia,61317,214.0
Xinguara,44,33,2 Araguaia,25,Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri araguaia,20,Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri araguaia,..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri araguaia.xlsx,Araguaia,61317,1311.0
Fonte: MTE-RAIS,,,2 Araguaia,25,Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri araguaia,20,Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri araguaia,..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri araguaia.xlsx,Araguaia,61317,
Elaboração: FAPESPA,,,2 Araguaia,25,Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri araguaia,20,Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri araguaia,..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 25 - Vínculos Empregatícios no Emprego Formal por Setor Econômico - 2024 - ri araguaia.xlsx,Araguaia,61317,
